start	end	type
dr:D00358 cpd:C07073;284541	cpd:C16560	type4
29785	dr:D00358 cpd:C07073;29785	type2
dr:D00358 cpd:C07073	dr:D00358 cpd:C07073;29785	type3
dr:D00358 cpd:C07073;29785	cpd:C16560	type4
57834	dr:D00358 cpd:C07073;57834	type2
dr:D00358 cpd:C07073	dr:D00358 cpd:C07073;57834	type3
dr:D00358 cpd:C07073;57834	cpd:C16560	type4
64816	dr:D00358 cpd:C07073;64816	type2
dr:D00358 cpd:C07073	dr:D00358 cpd:C07073;64816	type3
dr:D00358 cpd:C07073;64816	cpd:C16560	type4
66002	dr:D00358 cpd:C07073;66002	type2
dr:D00358 cpd:C07073	dr:D00358 cpd:C07073;66002	type3
dr:D00358 cpd:C07073;66002	cpd:C16560	type4
10314	cpd:C07645;10314	type2
cpd:C07645	cpd:C07645;10314	type3
cpd:C07645;10314	cpd:C11583	type4
119391	cpd:C07645;119391	type2
cpd:C07645	cpd:C07645;119391	type3
cpd:C07645;119391	cpd:C11583	type4
221357	cpd:C07645;221357	type2
cpd:C07645	cpd:C07645;221357	type3
cpd:C07645;221357	cpd:C11583	type4
27306	cpd:C07645;27306	type2
cpd:C07645	cpd:C07645;27306	type3
cpd:C07645;27306	cpd:C11583	type4
2938	cpd:C07645;2938	type2
cpd:C07645	cpd:C07645;2938	type3
cpd:C07645;2938	cpd:C11583	type4
2939	cpd:C07645;2939	type2
cpd:C07645	cpd:C07645;2939	type3
cpd:C07645;2939	cpd:C11583	type4
2940	cpd:C07645;2940	type2
cpd:C07645	cpd:C07645;2940	type3
cpd:C07645;2940	cpd:C11583	type4
2941	cpd:C07645;2941	type2
cpd:C07645	cpd:C07645;2941	type3
cpd:C07645;2941	cpd:C11583	type4
2944	cpd:C07645;2944	type2
cpd:C07645	cpd:C07645;2944	type3
cpd:C07645;2944	cpd:C11583	type4
2946	cpd:C07645;2946	type2
cpd:C07645	cpd:C07645;2946	type3
cpd:C07645;2946	cpd:C11583	type4
2947	cpd:C07645;2947	type2
cpd:C07645	cpd:C07645;2947	type3
cpd:C07645;2947	cpd:C11583	type4
2948	cpd:C07645;2948	type2
cpd:C07645	cpd:C07645;2948	type3
cpd:C07645;2948	cpd:C11583	type4
2949	cpd:C07645;2949	type2
cpd:C07645	cpd:C07645;2949	type3
cpd:C07645;2949	cpd:C11583	type4
2950	cpd:C07645;2950	type2
cpd:C07645	cpd:C07645;2950	type3
cpd:C07645;2950	cpd:C11583	type4
2952	cpd:C07645;2952	type2
cpd:C07645	cpd:C07645;2952	type3
cpd:C07645;2952	cpd:C11583	type4
2953	cpd:C07645;2953	type2
cpd:C07645	cpd:C07645;2953	type3
cpd:C07645;2953	cpd:C11583	type4
373156	cpd:C07645;373156	type2
cpd:C07645	cpd:C07645;373156	type3
cpd:C07645;373156	cpd:C11583	type4
4257	cpd:C07645;4257	type2
cpd:C07645	cpd:C07645;4257	type3
cpd:C07645;4257	cpd:C11583	type4
4258	cpd:C07645;4258	type2
cpd:C07645	cpd:C07645;4258	type3
cpd:C07645;4258	cpd:C11583	type4
4259	cpd:C07645;4259	type2
cpd:C07645	cpd:C07645;4259	type3
cpd:C07645;4259	cpd:C11583	type4
653689	cpd:C07645;653689	type2
cpd:C07645	cpd:C07645;653689	type3
cpd:C07645;653689	cpd:C11583	type4
9446	cpd:C07645;9446	type2
cpd:C07645	cpd:C07645;9446	type3
cpd:C07645;9446	cpd:C11583	type4
218	cpd:C07645;218	type2
cpd:C07645	cpd:C07645;218	type3
cpd:C07645;218	cpd:C07646	type4
221	cpd:C07645;221	type2
cpd:C07645	cpd:C07645;221	type3
cpd:C07645;221	cpd:C07646	type4
222	cpd:C07645;222	type2
cpd:C07645	cpd:C07645;222	type3
cpd:C07645;222	cpd:C07646	type4
100861540	dr:D00195 cpd:C06174;100861540	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;100861540	type3
dr:D00195 cpd:C06174;100861540	dr:D08233 cpd:C01516	type4
107987478	dr:D00195 cpd:C06174;107987478	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;107987478	type3
dr:D00195 cpd:C06174;107987478	dr:D08233 cpd:C01516	type4
107987479	dr:D00195 cpd:C06174;107987479	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;107987479	type3
dr:D00195 cpd:C06174;107987479	dr:D08233 cpd:C01516	type4
11283	dr:D00195 cpd:C06174;11283	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;11283	type3
dr:D00195 cpd:C06174;11283	dr:D08233 cpd:C01516	type4
1543	dr:D00195 cpd:C06174;1543	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1543	type3
dr:D00195 cpd:C06174;1543	dr:D08233 cpd:C01516	type4
1544	dr:D00195 cpd:C06174;1544	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1544	type3
dr:D00195 cpd:C06174;1544	dr:D08233 cpd:C01516	type4
1545	dr:D00195 cpd:C06174;1545	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1545	type3
dr:D00195 cpd:C06174;1545	dr:D08233 cpd:C01516	type4
1551	dr:D00195 cpd:C06174;1551	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1551	type3
dr:D00195 cpd:C06174;1551	dr:D08233 cpd:C01516	type4
1553	dr:D00195 cpd:C06174;1553	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1553	type3
dr:D00195 cpd:C06174;1553	dr:D08233 cpd:C01516	type4
1558	dr:D00195 cpd:C06174;1558	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1558	type3
dr:D00195 cpd:C06174;1558	dr:D08233 cpd:C01516	type4
1562	dr:D00195 cpd:C06174;1562	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1562	type3
dr:D00195 cpd:C06174;1562	dr:D08233 cpd:C01516	type4
1564	dr:D00195 cpd:C06174;1564	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1564	type3
dr:D00195 cpd:C06174;1564	dr:D08233 cpd:C01516	type4
1565	dr:D00195 cpd:C06174;1565	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1565	type3
dr:D00195 cpd:C06174;1565	dr:D08233 cpd:C01516	type4
1572	dr:D00195 cpd:C06174;1572	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1572	type3
dr:D00195 cpd:C06174;1572	dr:D08233 cpd:C01516	type4
1573	dr:D00195 cpd:C06174;1573	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1573	type3
dr:D00195 cpd:C06174;1573	dr:D08233 cpd:C01516	type4
1577	dr:D00195 cpd:C06174;1577	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1577	type3
dr:D00195 cpd:C06174;1577	dr:D08233 cpd:C01516	type4
1579	dr:D00195 cpd:C06174;1579	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1579	type3
dr:D00195 cpd:C06174;1579	dr:D08233 cpd:C01516	type4
1580	dr:D00195 cpd:C06174;1580	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;1580	type3
dr:D00195 cpd:C06174;1580	dr:D08233 cpd:C01516	type4
199974	dr:D00195 cpd:C06174;199974	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;199974	type3
dr:D00195 cpd:C06174;199974	dr:D08233 cpd:C01516	type4
260293	dr:D00195 cpd:C06174;260293	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;260293	type3
dr:D00195 cpd:C06174;260293	dr:D08233 cpd:C01516	type4
284541	dr:D00195 cpd:C06174;284541	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;284541	type3
dr:D00195 cpd:C06174;284541	dr:D08233 cpd:C01516	type4
29785	dr:D00195 cpd:C06174;29785	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;29785	type3
dr:D00195 cpd:C06174;29785	dr:D08233 cpd:C01516	type4
57834	dr:D00195 cpd:C06174;57834	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;57834	type3
dr:D00195 cpd:C06174;57834	dr:D08233 cpd:C01516	type4
64816	dr:D00195 cpd:C06174;64816	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;64816	type3
dr:D00195 cpd:C06174;64816	dr:D08233 cpd:C01516	type4
66002	dr:D00195 cpd:C06174;66002	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;66002	type3
dr:D00195 cpd:C06174;66002	dr:D08233 cpd:C01516	type4
10720	dr:D00195 cpd:C06174;10720	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;10720	type3
dr:D00195 cpd:C06174;10720	cpd:C16577	type4
10941	dr:D00195 cpd:C06174;10941	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;10941	type3
dr:D00195 cpd:C06174;10941	cpd:C16577	type4
54490	dr:D00195 cpd:C06174;54490	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54490	type3
dr:D00195 cpd:C06174;54490	cpd:C16577	type4
54575	dr:D00195 cpd:C06174;54575	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54575	type3
dr:D00195 cpd:C06174;54575	cpd:C16577	type4
54576	dr:D00195 cpd:C06174;54576	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54576	type3
dr:D00195 cpd:C06174;54576	cpd:C16577	type4
54577	dr:D00195 cpd:C06174;54577	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54577	type3
dr:D00195 cpd:C06174;54577	cpd:C16577	type4
54578	dr:D00195 cpd:C06174;54578	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54578	type3
dr:D00195 cpd:C06174;54578	cpd:C16577	type4
54579	dr:D00195 cpd:C06174;54579	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54579	type3
dr:D00195 cpd:C06174;54579	cpd:C16577	type4
54600	dr:D00195 cpd:C06174;54600	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54600	type3
dr:D00195 cpd:C06174;54600	cpd:C16577	type4
54657	dr:D00195 cpd:C06174;54657	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54657	type3
dr:D00195 cpd:C06174;54657	cpd:C16577	type4
54658	dr:D00195 cpd:C06174;54658	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54658	type3
dr:D00195 cpd:C06174;54658	cpd:C16577	type4
54659	dr:D00195 cpd:C06174;54659	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;54659	type3
dr:D00195 cpd:C06174;54659	cpd:C16577	type4
574537	dr:D00195 cpd:C06174;574537	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;574537	type3
dr:D00195 cpd:C06174;574537	cpd:C16577	type4
7363	dr:D00195 cpd:C06174;7363	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;7363	type3
dr:D00195 cpd:C06174;7363	cpd:C16577	type4
7364	dr:D00195 cpd:C06174;7364	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;7364	type3
dr:D00195 cpd:C06174;7364	cpd:C16577	type4
7365	dr:D00195 cpd:C06174;7365	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;7365	type3
dr:D00195 cpd:C06174;7365	cpd:C16577	type4
7366	dr:D00195 cpd:C06174;7366	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;7366	type3
dr:D00195 cpd:C06174;7366	cpd:C16577	type4
7367	dr:D00195 cpd:C06174;7367	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;7367	type3
dr:D00195 cpd:C06174;7367	cpd:C16577	type4
79799	dr:D00195 cpd:C06174;79799	type2
dr:D00195 cpd:C06174	dr:D00195 cpd:C06174;79799	type3
dr:D00195 cpd:C06174;79799	cpd:C16577	type4
10720	dr:D08233 cpd:C01516;10720	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;10720	type3
dr:D08233 cpd:C01516;10720	cpd:C16643	type4
10941	dr:D08233 cpd:C01516;10941	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;10941	type3
dr:D08233 cpd:C01516;10941	cpd:C16643	type4
54490	dr:D08233 cpd:C01516;54490	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54490	type3
dr:D08233 cpd:C01516;54490	cpd:C16643	type4
54575	dr:D08233 cpd:C01516;54575	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54575	type3
dr:D08233 cpd:C01516;54575	cpd:C16643	type4
54576	dr:D08233 cpd:C01516;54576	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54576	type3
dr:D08233 cpd:C01516;54576	cpd:C16643	type4
54577	dr:D08233 cpd:C01516;54577	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54577	type3
dr:D08233 cpd:C01516;54577	cpd:C16643	type4
54578	dr:D08233 cpd:C01516;54578	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54578	type3
dr:D08233 cpd:C01516;54578	cpd:C16643	type4
54579	dr:D08233 cpd:C01516;54579	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54579	type3
dr:D08233 cpd:C01516;54579	cpd:C16643	type4
54600	dr:D08233 cpd:C01516;54600	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54600	type3
dr:D08233 cpd:C01516;54600	cpd:C16643	type4
54657	dr:D08233 cpd:C01516;54657	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54657	type3
dr:D08233 cpd:C01516;54657	cpd:C16643	type4
54658	dr:D08233 cpd:C01516;54658	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54658	type3
dr:D08233 cpd:C01516;54658	cpd:C16643	type4
54659	dr:D08233 cpd:C01516;54659	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;54659	type3
dr:D08233 cpd:C01516;54659	cpd:C16643	type4
574537	dr:D08233 cpd:C01516;574537	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;574537	type3
dr:D08233 cpd:C01516;574537	cpd:C16643	type4
7363	dr:D08233 cpd:C01516;7363	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;7363	type3
dr:D08233 cpd:C01516;7363	cpd:C16643	type4
7364	dr:D08233 cpd:C01516;7364	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;7364	type3
dr:D08233 cpd:C01516;7364	cpd:C16643	type4
7365	dr:D08233 cpd:C01516;7365	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;7365	type3
dr:D08233 cpd:C01516;7365	cpd:C16643	type4
7366	dr:D08233 cpd:C01516;7366	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;7366	type3
dr:D08233 cpd:C01516;7366	cpd:C16643	type4
7367	dr:D08233 cpd:C01516;7367	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;7367	type3
dr:D08233 cpd:C01516;7367	cpd:C16643	type4
79799	dr:D08233 cpd:C01516;79799	type2
dr:D08233 cpd:C01516	dr:D08233 cpd:C01516;79799	type3
dr:D08233 cpd:C01516;79799	cpd:C16643	type4
100861540	dr:D00252 cpd:C06868;100861540	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;100861540	type3
dr:D00252 cpd:C06868;100861540	cpd:C07496	type4
107987478	dr:D00252 cpd:C06868;107987478	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;107987478	type3
dr:D00252 cpd:C06868;107987478	cpd:C07496	type4
107987479	dr:D00252 cpd:C06868;107987479	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;107987479	type3
dr:D00252 cpd:C06868;107987479	cpd:C07496	type4
11283	dr:D00252 cpd:C06868;11283	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;11283	type3
dr:D00252 cpd:C06868;11283	cpd:C07496	type4
1543	dr:D00252 cpd:C06868;1543	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1543	type3
dr:D00252 cpd:C06868;1543	cpd:C07496	type4
1544	dr:D00252 cpd:C06868;1544	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1544	type3
dr:D00252 cpd:C06868;1544	cpd:C07496	type4
1545	dr:D00252 cpd:C06868;1545	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1545	type3
dr:D00252 cpd:C06868;1545	cpd:C07496	type4
1551	dr:D00252 cpd:C06868;1551	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1551	type3
dr:D00252 cpd:C06868;1551	cpd:C07496	type4
1553	dr:D00252 cpd:C06868;1553	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1553	type3
dr:D00252 cpd:C06868;1553	cpd:C07496	type4
1558	dr:D00252 cpd:C06868;1558	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1558	type3
dr:D00252 cpd:C06868;1558	cpd:C07496	type4
1562	dr:D00252 cpd:C06868;1562	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1562	type3
dr:D00252 cpd:C06868;1562	cpd:C07496	type4
1564	dr:D00252 cpd:C06868;1564	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1564	type3
dr:D00252 cpd:C06868;1564	cpd:C07496	type4
1565	dr:D00252 cpd:C06868;1565	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1565	type3
dr:D00252 cpd:C06868;1565	cpd:C07496	type4
1572	dr:D00252 cpd:C06868;1572	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1572	type3
dr:D00252 cpd:C06868;1572	cpd:C07496	type4
1573	dr:D00252 cpd:C06868;1573	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1573	type3
dr:D00252 cpd:C06868;1573	cpd:C07496	type4
1577	dr:D00252 cpd:C06868;1577	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1577	type3
dr:D00252 cpd:C06868;1577	cpd:C07496	type4
1579	dr:D00252 cpd:C06868;1579	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1579	type3
dr:D00252 cpd:C06868;1579	cpd:C07496	type4
1580	dr:D00252 cpd:C06868;1580	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;1580	type3
dr:D00252 cpd:C06868;1580	cpd:C07496	type4
199974	dr:D00252 cpd:C06868;199974	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;199974	type3
dr:D00252 cpd:C06868;199974	cpd:C07496	type4
260293	dr:D00252 cpd:C06868;260293	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;260293	type3
dr:D00252 cpd:C06868;260293	cpd:C07496	type4
284541	dr:D00252 cpd:C06868;284541	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;284541	type3
dr:D00252 cpd:C06868;284541	cpd:C07496	type4
29785	dr:D00252 cpd:C06868;29785	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;29785	type3
dr:D00252 cpd:C06868;29785	cpd:C07496	type4
57834	dr:D00252 cpd:C06868;57834	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;57834	type3
dr:D00252 cpd:C06868;57834	cpd:C07496	type4
64816	dr:D00252 cpd:C06868;64816	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;64816	type3
dr:D00252 cpd:C06868;64816	cpd:C07496	type4
66002	dr:D00252 cpd:C06868;66002	type2
dr:D00252 cpd:C06868	dr:D00252 cpd:C06868;66002	type3
dr:D00252 cpd:C06868;66002	cpd:C07496	type4
100861540	dr:D07704 cpd:C07572;100861540	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;100861540	type3
dr:D07704 cpd:C07572;100861540	cpd:C16608	type4
107987478	dr:D07704 cpd:C07572;107987478	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;107987478	type3
dr:D07704 cpd:C07572;107987478	cpd:C16608	type4
107987479	dr:D07704 cpd:C07572;107987479	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;107987479	type3
dr:D07704 cpd:C07572;107987479	cpd:C16608	type4
11283	dr:D07704 cpd:C07572;11283	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;11283	type3
dr:D07704 cpd:C07572;11283	cpd:C16608	type4
1543	dr:D07704 cpd:C07572;1543	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1543	type3
dr:D07704 cpd:C07572;1543	cpd:C16608	type4
1544	dr:D07704 cpd:C07572;1544	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1544	type3
dr:D07704 cpd:C07572;1544	cpd:C16608	type4
1545	dr:D07704 cpd:C07572;1545	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1545	type3
dr:D07704 cpd:C07572;1545	cpd:C16608	type4
1551	dr:D07704 cpd:C07572;1551	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1551	type3
dr:D07704 cpd:C07572;1551	cpd:C16608	type4
1553	dr:D07704 cpd:C07572;1553	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1553	type3
dr:D07704 cpd:C07572;1553	cpd:C16608	type4
1558	dr:D07704 cpd:C07572;1558	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1558	type3
dr:D07704 cpd:C07572;1558	cpd:C16608	type4
1562	dr:D07704 cpd:C07572;1562	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1562	type3
dr:D07704 cpd:C07572;1562	cpd:C16608	type4
1564	dr:D07704 cpd:C07572;1564	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1564	type3
dr:D07704 cpd:C07572;1564	cpd:C16608	type4
1565	dr:D07704 cpd:C07572;1565	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1565	type3
dr:D07704 cpd:C07572;1565	cpd:C16608	type4
1572	dr:D07704 cpd:C07572;1572	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1572	type3
dr:D07704 cpd:C07572;1572	cpd:C16608	type4
1573	dr:D07704 cpd:C07572;1573	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1573	type3
dr:D07704 cpd:C07572;1573	cpd:C16608	type4
1577	dr:D07704 cpd:C07572;1577	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1577	type3
dr:D07704 cpd:C07572;1577	cpd:C16608	type4
1579	dr:D07704 cpd:C07572;1579	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1579	type3
dr:D07704 cpd:C07572;1579	cpd:C16608	type4
1580	dr:D07704 cpd:C07572;1580	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1580	type3
dr:D07704 cpd:C07572;1580	cpd:C16608	type4
199974	dr:D07704 cpd:C07572;199974	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;199974	type3
dr:D07704 cpd:C07572;199974	cpd:C16608	type4
260293	dr:D07704 cpd:C07572;260293	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;260293	type3
dr:D07704 cpd:C07572;260293	cpd:C16608	type4
284541	dr:D07704 cpd:C07572;284541	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;284541	type3
dr:D07704 cpd:C07572;284541	cpd:C16608	type4
29785	dr:D07704 cpd:C07572;29785	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;29785	type3
dr:D07704 cpd:C07572;29785	cpd:C16608	type4
57834	dr:D07704 cpd:C07572;57834	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;57834	type3
dr:D07704 cpd:C07572;57834	cpd:C16608	type4
64816	dr:D07704 cpd:C07572;64816	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;64816	type3
dr:D07704 cpd:C07572;64816	cpd:C16608	type4
66002	dr:D07704 cpd:C07572;66002	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;66002	type3
dr:D07704 cpd:C07572;66002	cpd:C16608	type4
100861540	dr:D07704 cpd:C07572;100861540	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;100861540	type3
dr:D07704 cpd:C07572;100861540	cpd:C16607	type4
107987478	dr:D07704 cpd:C07572;107987478	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;107987478	type3
dr:D07704 cpd:C07572;107987478	cpd:C16607	type4
107987479	dr:D07704 cpd:C07572;107987479	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;107987479	type3
dr:D07704 cpd:C07572;107987479	cpd:C16607	type4
11283	dr:D07704 cpd:C07572;11283	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;11283	type3
dr:D07704 cpd:C07572;11283	cpd:C16607	type4
1543	dr:D07704 cpd:C07572;1543	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1543	type3
dr:D07704 cpd:C07572;1543	cpd:C16607	type4
1544	dr:D07704 cpd:C07572;1544	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1544	type3
dr:D07704 cpd:C07572;1544	cpd:C16607	type4
1545	dr:D07704 cpd:C07572;1545	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1545	type3
dr:D07704 cpd:C07572;1545	cpd:C16607	type4
1551	dr:D07704 cpd:C07572;1551	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1551	type3
dr:D07704 cpd:C07572;1551	cpd:C16607	type4
1553	dr:D07704 cpd:C07572;1553	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1553	type3
dr:D07704 cpd:C07572;1553	cpd:C16607	type4
1558	dr:D07704 cpd:C07572;1558	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1558	type3
dr:D07704 cpd:C07572;1558	cpd:C16607	type4
1562	dr:D07704 cpd:C07572;1562	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1562	type3
dr:D07704 cpd:C07572;1562	cpd:C16607	type4
1564	dr:D07704 cpd:C07572;1564	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1564	type3
dr:D07704 cpd:C07572;1564	cpd:C16607	type4
1565	dr:D07704 cpd:C07572;1565	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1565	type3
dr:D07704 cpd:C07572;1565	cpd:C16607	type4
1572	dr:D07704 cpd:C07572;1572	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1572	type3
dr:D07704 cpd:C07572;1572	cpd:C16607	type4
1573	dr:D07704 cpd:C07572;1573	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1573	type3
dr:D07704 cpd:C07572;1573	cpd:C16607	type4
1577	dr:D07704 cpd:C07572;1577	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1577	type3
dr:D07704 cpd:C07572;1577	cpd:C16607	type4
1579	dr:D07704 cpd:C07572;1579	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1579	type3
dr:D07704 cpd:C07572;1579	cpd:C16607	type4
1580	dr:D07704 cpd:C07572;1580	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;1580	type3
dr:D07704 cpd:C07572;1580	cpd:C16607	type4
199974	dr:D07704 cpd:C07572;199974	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;199974	type3
dr:D07704 cpd:C07572;199974	cpd:C16607	type4
260293	dr:D07704 cpd:C07572;260293	type2
dr:D07704 cpd:C07572	dr:D07704 cpd:C07572;260293	type3
dr:D07704 cpd:C07572;260293	cpd:C16607	type4
284541	dr:D07704 cpd:C07572;284541	type2
