start	end	type
cpd:C11455;98386	cpd:C05108	type4
73166	cpd:C05108;73166	type2
cpd:C05108	cpd:C05108;73166	type3
cpd:C05108;73166	cpd:C11455	type4
98386	cpd:C05108;98386	type2
cpd:C05108	cpd:C05108;98386	type3
cpd:C05108;98386	cpd:C11455	type4
13595	cpd:C15776;13595	type2
cpd:C15776	cpd:C15776;13595	type3
cpd:C15776;13595	cpd:C11522	type4
13595	cpd:C11522;13595	type2
cpd:C11522	cpd:C11522;13595	type3
cpd:C11522;13595	cpd:C15776	type4
18194	cpd:C15808;18194	type2
cpd:C15808	cpd:C15808;18194	type3
cpd:C15808;18194	cpd:C15816	type4
18194	cpd:C15816;18194	type2
cpd:C15816	cpd:C15816;18194	type3
cpd:C15816;18194	cpd:C15808	type4
74754	cpd:C01724;74754	type2
cpd:C01724	cpd:C01724;74754	type3
cpd:C01724;74754	cpd:C05109	type4
74754	cpd:C05109;74754	type2
cpd:C05109	cpd:C05109;74754	type3
cpd:C05109;74754	cpd:C01724	type4
66234	cpd:C05108;66234	type2
cpd:C05108	cpd:C05108;66234	type3
cpd:C05108;66234	cpd:C15808	type4
66234	cpd:C15808;66234	type2
cpd:C15808	cpd:C15808;66234	type3
cpd:C15808;66234	cpd:C05108	type4
13121	cpd:C01724;13121	type2
cpd:C01724	cpd:C01724;13121	type3
cpd:C01724;13121	cpd:C11455	type4
15490	cpd:C15816;15490	type2
cpd:C15816	cpd:C15816;15490	type3
cpd:C15816;15490	cpd:C05103	type4
192970	cpd:C15816;192970	type2
cpd:C15816	cpd:C15816;192970	type3
cpd:C15816;192970	cpd:C05103	type4
15490	cpd:C05103;15490	type2
cpd:C05103	cpd:C05103;15490	type3
cpd:C05103;15490	cpd:C15816	type4
192970	cpd:C05103;192970	type2
cpd:C05103	cpd:C05103;192970	type3
cpd:C05103;192970	cpd:C15816	type4
12613	cpd:C02530;12613	type2
cpd:C02530	cpd:C02530;12613	type3
cpd:C02530;12613	cpd:C00187	type4
16889	cpd:C02530;16889	type2
cpd:C02530	cpd:C02530;16889	type3
cpd:C02530;16889	cpd:C00187	type4
20652	cpd:C00187;20652	type2
cpd:C00187	cpd:C00187;20652	type3
cpd:C00187;20652	cpd:C02530	type4
223920	cpd:C00187;223920	type2
cpd:C00187	cpd:C00187;223920	type3
cpd:C00187;223920	cpd:C02530	type4
20652	cpd:C02530;20652	type2
cpd:C02530	cpd:C02530;20652	type3
cpd:C02530;20652	cpd:C00187	type4
223920	cpd:C02530;223920	type2
cpd:C02530	cpd:C02530;223920	type3
cpd:C02530;223920	cpd:C00187	type4
13081	cpd:C01673;13081	type2
cpd:C01673	cpd:C01673;13081	type3
cpd:C01673;13081	cpd:C18231	type4
13081	cpd:C18231;13081	type2
cpd:C18231	cpd:C18231;13081	type3
cpd:C18231;13081	cpd:C01673	type4
13081	cpd:C01561;13081	type2
cpd:C01561	cpd:C01561;13081	type3
cpd:C01561;13081	cpd:C07712	type4
13081	cpd:C07712;13081	type2
cpd:C07712	cpd:C07712;13081	type3
cpd:C07712;13081	cpd:C01561	type4
20775	cpd:C00751;20775	type2
cpd:C00751	cpd:C00751;20775	type3
cpd:C00751;20775	cpd:C01054	type4
14137	cpd:C03428;14137	type2
cpd:C03428	cpd:C03428;14137	type3
cpd:C03428;14137	cpd:C00751	type4
14137	cpd:C00751;14137	type2
cpd:C00751	cpd:C00751;14137	type3
cpd:C00751;14137	cpd:C03428	type4
14137	cpd:C00448;14137	type2
cpd:C00448	cpd:C00448;14137	type3
cpd:C00448;14137	cpd:C03428	type4
14137	cpd:C03428;14137	type2
cpd:C03428	cpd:C03428;14137	type3
cpd:C03428;14137	cpd:C00448	type4
13121	cpd:C01724;13121	type2
cpd:C01724	cpd:C01724;13121	type3
cpd:C01724;13121	cpd:C11455	type4
13121	cpd:C11455;13121	type2
cpd:C11455	cpd:C11455;13121	type3
cpd:C11455;13121	cpd:C01724	type4
66234	cpd:C05103;66234	type2
cpd:C05103	cpd:C05103;66234	type3
cpd:C05103;66234	cpd:C22112	type4
66234	cpd:C22112;66234	type2
cpd:C22112	cpd:C22112;66234	type3
cpd:C22112;66234	cpd:C05103	type4
18194	cpd:C22112;18194	type2
cpd:C22112	cpd:C22112;18194	type3
cpd:C22112;18194	cpd:C22136	type4
18194	cpd:C22136;18194	type2
cpd:C22136	cpd:C22136;18194	type3
cpd:C22136;18194	cpd:C22112	type4
15490	cpd:C22136;15490	type2
cpd:C22136	cpd:C22136;15490	type3
cpd:C22136;15490	cpd:C05437	type4
192970	cpd:C22136;192970	type2
cpd:C22136	cpd:C22136;192970	type3
cpd:C22136;192970	cpd:C05437	type4
15490	cpd:C05437;15490	type2
cpd:C05437	cpd:C05437;15490	type3
cpd:C05437;15490	cpd:C22136	type4
192970	cpd:C05437;192970	type2
cpd:C05437	cpd:C05437;192970	type3
cpd:C05437;192970	cpd:C22136	type4
13122	cpd:C00187;13122	type2
cpd:C00187	cpd:C00187;13122	type3
cpd:C00187;13122	cpd:C03594	type4
13122	cpd:C03594;13122	type2
cpd:C03594	cpd:C03594;13122	type3
cpd:C03594;13122	cpd:C00187	type4
13116	cpd:C00187;13116	type2
cpd:C00187	cpd:C00187;13116	type3
cpd:C00187;13116	cpd:C13550	type4
12642	cpd:C00187;12642	type2
cpd:C00187	cpd:C00187;12642	type3
cpd:C00187;12642	cpd:C15519	type4
13122	cpd:C15610;13122	type2
cpd:C15610	cpd:C15610;13122	type3
cpd:C15610;13122	cpd:C06341	type4
13123	cpd:C15610;13123	type2
cpd:C15610	cpd:C15610;13123	type3
cpd:C15610;13123	cpd:C06341	type4
13123	cpd:C15519;13123	type2
cpd:C15519	cpd:C15519;13123	type3
cpd:C15519;13123	cpd:C15520	type4
208665	cpd:C17339;208665	type2
cpd:C17339	cpd:C17339;208665	type3
cpd:C17339;208665	cpd:C05453	type4
208665	cpd:C05453;208665	type2
cpd:C05453	cpd:C05453;208665	type3
cpd:C05453;208665	cpd:C17339	type4
208665	cpd:C05455;208665	type2
cpd:C05455	cpd:C05455;208665	type3
cpd:C05455;208665	cpd:C05451	type4
208665	cpd:C05451;208665	type2
cpd:C05451	cpd:C05451;208665	type3
cpd:C05451;208665	cpd:C05455	type4
104086	cpd:C05454;104086	type2
cpd:C05454	cpd:C05454;104086	type3
cpd:C05454;104086	cpd:C05446	type4
104086	cpd:C05446;104086	type2
cpd:C05446	cpd:C05446;104086	type3
cpd:C05446;104086	cpd:C05454	type4
17117	cpd:C15613;17117	type2
cpd:C15613	cpd:C15613;17117	type3
cpd:C15613;17117	cpd:C17343	type4
17117	cpd:C17343;17117	type2
cpd:C17343	cpd:C17343;17117	type3
cpd:C17343;17117	cpd:C15613	type4
93732	cpd:C17343;93732	type2
cpd:C17343	cpd:C17343;93732	type3
cpd:C17343;93732	cpd:C05460	type4
93732	cpd:C05460;93732	type2
cpd:C05460	cpd:C05460;93732	type3
cpd:C05460;93732	cpd:C17343	type4
15488	cpd:C05460;15488	type2
cpd:C05460	cpd:C05460;15488	type3
cpd:C05460;15488	cpd:C15614	type4
15488	cpd:C15614;15488	type2
cpd:C15614	cpd:C15614;15488	type3
cpd:C15614;15488	cpd:C05460	type4
20280	cpd:C05467;20280	type2
cpd:C05467	cpd:C05467;20280	type3
cpd:C05467;20280	cpd:C01794	type4
20280	cpd:C01794;20280	type2
cpd:C01794	cpd:C01794;20280	type3
cpd:C01794;20280	cpd:C05467	type4
20280	cpd:C05449;20280	type2
cpd:C05449	cpd:C05449;20280	type3
cpd:C05449;20280	cpd:C05337	type4
20280	cpd:C05337;20280	type2
cpd:C05337	cpd:C05337;20280	type3
cpd:C05337;20280	cpd:C05449	type4
26459	cpd:C02528;26459	type2
cpd:C02528	cpd:C02528;26459	type3
cpd:C02528;26459	cpd:C05337	type4
26459	cpd:C05337;26459	type2
cpd:C05337	cpd:C05337;26459	type3
cpd:C05337;26459	cpd:C02528	type4
12012	cpd:C00037;cpd:C05337;12012	type2
cpd:C00037	cpd:C00037;cpd:C05337;12012	type3
cpd:C05337	cpd:C00037;cpd:C05337;12012	type3
cpd:C00037;cpd:C05337;12012	cpd:C05466	type4
209186	cpd:C00037;cpd:C05337;209186	type2
cpd:C00037	cpd:C00037;cpd:C05337;209186	type3
cpd:C05337	cpd:C00037;cpd:C05337;209186	type3
cpd:C00037;cpd:C05337;209186	cpd:C05466	type4
230161	cpd:C00037;cpd:C05337;230161	type2
cpd:C00037	cpd:C00037;cpd:C05337;230161	type3
cpd:C05337	cpd:C00037;cpd:C05337;230161	type3
cpd:C00037;cpd:C05337;230161	cpd:C05466	type4
12012	cpd:C00245;cpd:C05337;12012	type2
cpd:C00245	cpd:C00245;cpd:C05337;12012	type3
cpd:C05337	cpd:C00245;cpd:C05337;12012	type3
cpd:C00245;cpd:C05337;12012	cpd:C05465	type4
209186	cpd:C00245;cpd:C05337;209186	type2
cpd:C00245	cpd:C00245;cpd:C05337;209186	type3
cpd:C05337	cpd:C00245;cpd:C05337;209186	type3
cpd:C00245;cpd:C05337;209186	cpd:C05465	type4
230161	cpd:C00245;cpd:C05337;230161	type2
cpd:C00245	cpd:C00245;cpd:C05337;230161	type3
cpd:C05337	cpd:C00245;cpd:C05337;230161	type3
cpd:C00245;cpd:C05337;230161	cpd:C05465	type4
104086	cpd:C05446;104086	type2
cpd:C05446	cpd:C05446;104086	type3
cpd:C05446;104086	cpd:C01301	type4
104086	cpd:C01301;104086	type2
cpd:C01301	cpd:C01301;104086	type3
cpd:C01301;104086	cpd:C05446	type4
104086	cpd:C01301;104086	type2
cpd:C01301	cpd:C01301;104086	type3
cpd:C01301;104086	cpd:C04722	type4
104086	cpd:C04722;104086	type2
cpd:C04722	cpd:C04722;104086	type3
cpd:C04722;104086	cpd:C01301	type4
13124	cpd:C05455;13124	type2
cpd:C05455	cpd:C05455;13124	type3
cpd:C05455;13124	cpd:C17339	type4
13124	cpd:C17339;13124	type2
cpd:C17339	cpd:C17339;13124	type3
cpd:C17339;13124	cpd:C05455	type4
104086	cpd:C00187;104086	type2
cpd:C00187	cpd:C00187;104086	type3
cpd:C00187;104086	cpd:C15610	type4
101502	cpd:C17335;101502	type2
cpd:C17335	cpd:C17335;101502	type3
cpd:C17335;101502	cpd:C17337	type4
101502	cpd:C06341;101502	type2
cpd:C06341	cpd:C06341;101502	type3
cpd:C06341;101502	cpd:C17336	type4
101502	cpd:C03594;101502	type2
cpd:C03594	cpd:C03594;101502	type3
cpd:C03594;101502	cpd:C05455	type4
101502	cpd:C05455;101502	type2
cpd:C05455	cpd:C05455;101502	type3
cpd:C05455;101502	cpd:C03594	type4
101502	cpd:C15520;101502	type2
cpd:C15520	cpd:C15520;101502	type3
cpd:C15520;101502	cpd:C17332	type4
26459	cpd:C00695;26459	type2
cpd:C00695	cpd:C00695;26459	type3
cpd:C00695;26459	cpd:C01794	type4
12012	cpd:C00037;cpd:C01794;12012	type2
cpd:C00037	cpd:C00037;cpd:C01794;12012	type3
cpd:C01794	cpd:C00037;cpd:C01794;12012	type3
cpd:C00037;cpd:C01794;12012	cpd:C01921	type4
209186	cpd:C00037;cpd:C01794;209186	type2
cpd:C00037	cpd:C00037;cpd:C01794;209186	type3
cpd:C01794	cpd:C00037;cpd:C01794;209186	type3
cpd:C00037;cpd:C01794;209186	cpd:C01921	type4
230161	cpd:C00037;cpd:C01794;230161	type2
cpd:C00037	cpd:C00037;cpd:C01794;230161	type3
cpd:C01794	cpd:C00037;cpd:C01794;230161	type3
cpd:C00037;cpd:C01794;230161	cpd:C01921	type4
12012	cpd:C01794;12012	type2
cpd:C01794	cpd:C01794;12012	type3
cpd:C01794;12012	cpd:C01921	type4
209186	cpd:C01794;209186	type2
cpd:C01794	cpd:C01794;209186	type3
cpd:C01794;209186	cpd:C01921	type4
230161	cpd:C01794;230161	type2
cpd:C01794	cpd:C01794;230161	type3
cpd:C01794;230161	cpd:C01921	type4
12012	cpd:C01921;12012	type2
cpd:C01921	cpd:C01921;12012	type3
cpd:C01921;12012	cpd:C01794	type4
209186	cpd:C01921;209186	type2
cpd:C01921	cpd:C01921;209186	type3
cpd:C01921;209186	cpd:C01794	type4
230161	cpd:C01921;230161	type2
cpd:C01921	cpd:C01921;230161	type3
cpd:C01921;230161	cpd:C01794	type4
12012	cpd:C00245;cpd:C01794;12012	type2
cpd:C00245	cpd:C00245;cpd:C01794;12012	type3
cpd:C01794	cpd:C00245;cpd:C01794;12012	type3
cpd:C00245;cpd:C01794;12012	cpd:C05122	type4
209186	cpd:C00245;cpd:C01794;209186	type2
cpd:C00245	cpd:C00245;cpd:C01794;209186	type3
cpd:C01794	cpd:C00245;cpd:C01794;209186	type3
cpd:C00245;cpd:C01794;209186	cpd:C05122	type4
230161	cpd:C00245;cpd:C01794;230161	type2
cpd:C00245	cpd:C00245;cpd:C01794;230161	type3
cpd:C01794	cpd:C00245;cpd:C01794;230161	type3
cpd:C00245;cpd:C01794;230161	cpd:C05122	type4
12012	cpd:C00245;12012	type2
cpd:C00245	cpd:C00245;12012	type3
cpd:C00245;12012	cpd:C05122	type4
209186	cpd:C00245;209186	type2
cpd:C00245	cpd:C00245;209186	type3
cpd:C00245;209186	cpd:C05122	type4
230161	cpd:C00245;230161	type2
cpd:C00245	cpd:C00245;230161	type3
cpd:C00245;230161	cpd:C05122	type4
12012	cpd:C01794;12012	type2
cpd:C01794	cpd:C01794;12012	type3
cpd:C01794;12012	cpd:C05122	type4
209186	cpd:C01794;209186	type2
cpd:C01794	cpd:C01794;209186	type3
cpd:C01794;209186	cpd:C05122	type4
230161	cpd:C01794;230161	type2
cpd:C01794	cpd:C01794;230161	type3
cpd:C01794;230161	cpd:C05122	type4
12012	cpd:C05122;12012	type2
cpd:C05122	cpd:C05122;12012	type3
cpd:C05122;12012	cpd:C01794	type4
209186	cpd:C05122;209186	type2
cpd:C05122	cpd:C05122;209186	type3
cpd:C05122;209186	cpd:C01794	type4
230161	cpd:C05122;230161	type2
cpd:C05122	cpd:C05122;230161	type3
cpd:C05122;230161	cpd:C01794	type4
12012	cpd:C05122;12012	type2
cpd:C05122	cpd:C05122;12012	type3
cpd:C05122;12012	cpd:C00245	type4
209186	cpd:C05122;209186	type2
cpd:C05122	cpd:C05122;209186	type3
cpd:C05122;209186	cpd:C00245	type4
230161	cpd:C05122;230161	type2
cpd:C05122	cpd:C05122;230161	type3
cpd:C05122;230161	cpd:C00245	type4
56050	cpd:C13550;56050	type2
cpd:C13550	cpd:C13550;56050	type3
cpd:C13550;56050	cpd:C15518	type4
26459	cpd:C04554;26459	type2
cpd:C04554	cpd:C04554;26459	type3
cpd:C04554;26459	cpd:C17345	type4
26459	cpd:C17345;26459	type2
cpd:C17345	cpd:C17345;26459	type3
cpd:C17345;26459	cpd:C04554	type4
104086	cpd:C05452;104086	type2
cpd:C05452	cpd:C05452;104086	type3
cpd:C05452;104086	cpd:C05444	type4
104086	cpd:C05444;104086	type2
cpd:C05444	cpd:C05444;104086	type3
cpd:C05444;104086	cpd:C05452	type4
104086	cpd:C05444;104086	type2
cpd:C05444	cpd:C05444;104086	type3
cpd:C05444;104086	cpd:C05445	type4
104086	cpd:C05445;104086	type2
cpd:C05445	cpd:C05445;104086	type3
cpd:C05445;104086	cpd:C05444	type4
104086	cpd:C05445;104086	type2
cpd:C05445	cpd:C05445;104086	type3
cpd:C05445;104086	cpd:C04554	type4
104086	cpd:C04554;104086	type2
cpd:C04554	cpd:C04554;104086	type3
cpd:C04554;104086	cpd:C05445	type4
17117	cpd:C17345;17117	type2
cpd:C17345	cpd:C17345;17117	type3
cpd:C17345;17117	cpd:C17346	type4
17117	cpd:C17346;17117	type2
cpd:C17346	cpd:C17346;17117	type3
cpd:C17346;17117	cpd:C17345	type4
93732	cpd:C17346;93732	type2
cpd:C17346	cpd:C17346;93732	type3
cpd:C17346;93732	cpd:C05447	type4
93732	cpd:C05447;93732	type2
cpd:C05447	cpd:C05447;93732	type3
cpd:C05447;93732	cpd:C17346	type4
15488	cpd:C05447;15488	type2
cpd:C05447	cpd:C05447;15488	type3
cpd:C05447;15488	cpd:C05448	type4
15488	cpd:C05448;15488	type2
cpd:C05448	cpd:C05448;15488	type3
cpd:C05448;15488	cpd:C05447	type4
26459	cpd:C04722;26459	type2
cpd:C04722	cpd:C04722;26459	type3
cpd:C04722;26459	cpd:C15613	type4
26459	cpd:C15613;26459	type2
cpd:C15613	cpd:C15613;26459	type3
cpd:C15613;26459	cpd:C04722	type4
13123	cpd:C17333;13123	type2
cpd:C17333	cpd:C17333;13123	type3
cpd:C17333;13123	cpd:C17335	type4
101502	cpd:C15518;101502	type2
cpd:C15518	cpd:C15518;101502	type3
cpd:C15518;101502	cpd:C17331	type4
170789	cpd:C01794;170789	type2
cpd:C01794	cpd:C01794;170789	type3
cpd:C01794;170789	cpd:C00695	type4
170789	cpd:C00695;170789	type2
cpd:C00695	cpd:C00695;170789	type3
cpd:C00695;170789	cpd:C01794	type4
170789	cpd:C05337;170789	type2
cpd:C05337	cpd:C05337;170789	type3
cpd:C05337;170789	cpd:C02528	type4
13124	cpd:C05452;13124	type2
cpd:C05452	cpd:C05452;13124	type3
cpd:C05452;13124	cpd:C05454	type4
13124	cpd:C05454;13124	type2
cpd:C05454	cpd:C05454;13124	type3
cpd:C05454;13124	cpd:C05452	type4
71883	cpd:C00156;cpd:C05847;71883	type2
cpd:C00156	cpd:C00156;cpd:C05847;71883	type3
cpd:C05847	cpd:C00156;cpd:C05847;71883	type3
cpd:C00156;cpd:C05847;71883	cpd:C05848	type4
71883	cpd:C00156;71883	type2
cpd:C00156	cpd:C00156;71883	type3
cpd:C00156;71883	cpd:C05848	type4
71883	cpd:C05848;71883	type2
cpd:C05848	cpd:C05848;71883	type3
cpd:C05848;71883	cpd:C00156	type4
230027	cpd:C21860;230027	type2
cpd:C21860	cpd:C21860;230027	type3
cpd:C21860;230027	cpd:C00390	type4
230027	cpd:C00390;230027	type2
cpd:C00390	cpd:C00390;230027	type3
cpd:C00390;230027	cpd:C21860	type4
230027	cpd:C17554;230027	type2
cpd:C17554	cpd:C17554;230027	type3
cpd:C17554;230027	cpd:C17559	type4
230027	cpd:C17559;230027	type2
cpd:C17559	cpd:C17559;230027	type3
cpd:C17559;230027	cpd:C17554	type4
15445	cpd:C01179;15445	type2
cpd:C01179	cpd:C01179;15445	type3
cpd:C01179;15445	cpd:C00544	type4
15445	cpd:C00544;15445	type2
cpd:C00544	cpd:C00544;15445	type3
cpd:C00544;15445	cpd:C01179	type4
14718	cpd:C00082;14718	type2
cpd:C00082	cpd:C00082;14718	type3
cpd:C00082;14718	cpd:C01179	type4
14719	cpd:C00082;14719	type2
cpd:C00082	cpd:C00082;14719	type3
cpd:C00082;14719	cpd:C01179	type4
76615	cpd:C00082;76615	type2
cpd:C00082	cpd:C00082;76615	type3
cpd:C00082;76615	cpd:C01179	type4
234724	cpd:C00082;234724	type2
cpd:C00082	cpd:C00082;234724	type3
cpd:C00082;234724	cpd:C01179	type4
14718	cpd:C01179;14718	type2
cpd:C01179	cpd:C01179;14718	type3
cpd:C01179;14718	cpd:C00082	type4
14719	cpd:C01179;14719	type2
cpd:C01179	cpd:C01179;14719	type3
cpd:C01179;14719	cpd:C00082	type4
76615	cpd:C01179;76615	type2
cpd:C01179	cpd:C01179;76615	type3
cpd:C01179;76615	cpd:C00082	type4
234724	cpd:C01179;234724	type2
cpd:C01179	cpd:C01179;234724	type3
cpd:C01179;234724	cpd:C00082	type4
52064	cpd:C19858;52064	type2
cpd:C19858	cpd:C19858;52064	type3
cpd:C19858;52064	cpd:C19859	type4
52064	cpd:C19859;52064	type2
cpd:C19859	cpd:C19859;52064	type3
cpd:C19859;52064	cpd:C19858	type4
12850	cpd:C19859;12850	type2
cpd:C19859	cpd:C19859;12850	type3
cpd:C19859;12850	cpd:C21860	type4
12850	cpd:C21860;12850	type2
cpd:C21860	cpd:C21860;12850	type3
cpd:C21860;12850	cpd:C19859	type4
18104	cpd:C00828;18104	type2
cpd:C00828	cpd:C00828;18104	type3
cpd:C00828;18104	cpd:C05819	type4
18104	cpd:C05819;18104	type2
cpd:C05819	cpd:C05819;18104	type3
cpd:C05819;18104	cpd:C00828	type4
27973	cpd:C20265;27973	type2
cpd:C20265	cpd:C20265;27973	type3
cpd:C20265;27973	cpd:C00828	type4
69568	cpd:C20265;69568	type2
cpd:C20265	cpd:C20265;69568	type3
cpd:C20265;69568	cpd:C00828	type4
27973	cpd:C00828;27973	type2
cpd:C00828	cpd:C00828;27973	type3
cpd:C00828;27973	cpd:C20265	type4
69568	cpd:C00828;69568	type2
cpd:C00828	cpd:C00828;69568	type3
cpd:C00828;69568	cpd:C20265	type4
56316	cpd:C03313;56316	type2
cpd:C03313	cpd:C03313;56316	type3
cpd:C03313;56316	cpd:C05849	type4
56316	cpd:C05849;56316	type2
cpd:C05849	cpd:C05849;56316	type3
cpd:C05849;56316	cpd:C03313	type4
18104	cpd:C02059;18104	type2
cpd:C02059	cpd:C02059;18104	type3
cpd:C02059;18104	cpd:C03313	type4
18104	cpd:C03313;18104	type2
cpd:C03313	cpd:C03313;18104	type3
cpd:C03313;18104	cpd:C02059	type4
56316	cpd:C05819;56316	type2
cpd:C05819	cpd:C05819;56316	type3
cpd:C05819;56316	cpd:C20265	type4
56316	cpd:C20265;56316	type2
cpd:C20265	cpd:C20265;56316	type3
cpd:C20265;56316	cpd:C05819	type4
27973	cpd:C05849;27973	type2
cpd:C05849	cpd:C05849;27973	type3
cpd:C05849;27973	cpd:C02059	type4
69568	cpd:C05849;69568	type2
cpd:C05849	cpd:C05849;69568	type3
cpd:C05849;69568	cpd:C02059	type4
27973	cpd:C02059;27973	type2
cpd:C02059	cpd:C02059;27973	type3
cpd:C02059;27973	cpd:C05849	type4
69568	cpd:C02059;69568	type2
cpd:C02059	cpd:C02059;69568	type3
cpd:C02059;69568	cpd:C05849	type4
20905	cpd:C00187;20905	type2
cpd:C00187	cpd:C00187;20905	type3
cpd:C00187;20905	cpd:C18043	type4
54200	cpd:C00187;54200	type2
cpd:C00187	cpd:C00187;54200	type3
cpd:C00187;54200	cpd:C18043	type4
20859	cpd:C00187;20859	type2
cpd:C00187	cpd:C00187;20859	type3
cpd:C00187;20859	cpd:C18043	type4
434121	cpd:C00187;434121	type2
cpd:C00187	cpd:C00187;434121	type3
cpd:C00187;434121	cpd:C18043	type4
434264	cpd:C00187;434264	type2
cpd:C00187	cpd:C00187;434264	type3
cpd:C00187;434264	cpd:C18043	type4
629203	cpd:C00187;629203	type2
cpd:C00187	cpd:C00187;629203	type3
cpd:C00187;629203	cpd:C18043	type4
638251	cpd:C00187;638251	type2
cpd:C00187	cpd:C00187;638251	type3
cpd:C00187;638251	cpd:C18043	type4
76971	cpd:C00187;76971	type2
cpd:C00187	cpd:C00187;76971	type3
cpd:C00187;76971	cpd:C18043	type4
54200	cpd:C18043;54200	type2
cpd:C18043	cpd:C18043;54200	type3
cpd:C18043;54200	cpd:C00187	type4
20859	cpd:C18043;20859	type2
cpd:C18043	cpd:C18043;20859	type3
cpd:C18043;20859	cpd:C00187	type4
434121	cpd:C18043;434121	type2
cpd:C18043	cpd:C18043;434121	type3
cpd:C18043;434121	cpd:C00187	type4
434264	cpd:C18043;434264	type2
cpd:C18043	cpd:C18043;434264	type3
cpd:C18043;434264	cpd:C00187	type4
629203	cpd:C18043;629203	type2
cpd:C18043	cpd:C18043;629203	type3
cpd:C18043;629203	cpd:C00187	type4
638251	cpd:C18043;638251	type2
cpd:C18043	cpd:C18043;638251	type3
cpd:C18043;638251	cpd:C00187	type4
76971	cpd:C18043;76971	type2
cpd:C18043	cpd:C18043;76971	type3
cpd:C18043;76971	cpd:C00187	type4
13070	cpd:C00187;13070	type2
cpd:C00187	cpd:C00187;13070	type3
cpd:C00187;13070	cpd:C05502	type4
13070	cpd:C05502;13070	type2
cpd:C05502	cpd:C05502;13070	type3
cpd:C05502;13070	cpd:C00187	type4
13070	cpd:C05502;13070	type2
cpd:C05502	cpd:C05502;13070	type3
cpd:C05502;13070	cpd:C05501	type4
13070	cpd:C05501;13070	type2
cpd:C05501	cpd:C05501;13070	type3
cpd:C05501;13070	cpd:C05502	type4
13070	cpd:C00187;13070	type2
cpd:C00187	cpd:C00187;13070	type3
cpd:C00187;13070	cpd:C05500	type4
13070	cpd:C05500;13070	type2
cpd:C05500	cpd:C05500;13070	type3
cpd:C05500;13070	cpd:C00187	type4
13070	cpd:C05500;13070	type2
cpd:C05500	cpd:C05500;13070	type3
cpd:C05500;13070	cpd:C05501	type4
13070	cpd:C05501;13070	type2
cpd:C05501	cpd:C05501;13070	type3
cpd:C05501;13070	cpd:C05500	type4
13074	cpd:C05500;13074	type2
cpd:C05500	cpd:C05500;13074	type3
cpd:C05500;13074	cpd:C05499	type4
13070	cpd:C05499;13070	type2
cpd:C05499	cpd:C05499;13070	type3
cpd:C05499;13070	cpd:C02373	type4
cpd:C05499;13070	cpd:C05138	type4
13070	cpd:C05501;13070	type2
cpd:C05501	cpd:C05501;13070	type3
cpd:C05501;13070	cpd:C01953	type4
cpd:C05501;13070	cpd:C02373	type4
13070	cpd:C05501;13070	type2
cpd:C05501	cpd:C05501;13070	type3
cpd:C05501;13070	cpd:C01953	type4
13070	cpd:C01953;13070	type2
cpd:C01953	cpd:C01953;13070	type3
cpd:C01953;13070	cpd:C05501	type4
13079	cpd:C01953;13079	type2
cpd:C01953	cpd:C01953;13079	type3
cpd:C01953;13079	cpd:C05485	type4
100043456	cpd:C05485;100043456	type2
cpd:C05485	cpd:C05485;100043456	type3
cpd:C05485;100043456	cpd:C03205	type4
100043461	cpd:C05485;100043461	type2
cpd:C05485	cpd:C05485;100043461	type3
cpd:C05485;100043461	cpd:C03205	type4
15492	cpd:C05485;15492	type2
cpd:C05485	cpd:C05485;15492	type3
cpd:C05485;15492	cpd:C03205	type4
15493	cpd:C05485;15493	type2
cpd:C05485	cpd:C05485;15493	type3
cpd:C05485;15493	cpd:C03205	type4
15494	cpd:C05485;15494	type2
cpd:C05485	cpd:C05485;15494	type3
cpd:C05485;15494	cpd:C03205	type4
15495	cpd:C05485;15495	type2
cpd:C05485	cpd:C05485;15495	type3
cpd:C05485;15495	cpd:C03205	type4
15496	cpd:C05485;15496	type2
cpd:C05485	cpd:C05485;15496	type3
cpd:C05485;15496	cpd:C03205	type4
15497	cpd:C05485;15497	type2
cpd:C05485	cpd:C05485;15497	type3
cpd:C05485;15497	cpd:C03205	type4
13123	cpd:C01953;13123	type2
cpd:C01953	cpd:C01953;13123	type3
cpd:C01953;13123	cpd:C18038	type4
20905	cpd:C01953;20905	type2
cpd:C01953	cpd:C01953;20905	type3
cpd:C01953;20905	cpd:C18044	type4
54200	cpd:C01953;54200	type2
cpd:C01953	cpd:C01953;54200	type3
cpd:C01953;54200	cpd:C18044	type4
20859	cpd:C01953;20859	type2
cpd:C01953	cpd:C01953;20859	type3
cpd:C01953;20859	cpd:C18044	type4
434121	cpd:C01953;434121	type2
cpd:C01953	cpd:C01953;434121	type3
cpd:C01953;434121	cpd:C18044	type4
434264	cpd:C01953;434264	type2
cpd:C01953	cpd:C01953;434264	type3
cpd:C01953;434264	cpd:C18044	type4
629203	cpd:C01953;629203	type2
cpd:C01953	cpd:C01953;629203	type3
cpd:C01953;629203	cpd:C18044	type4
638251	cpd:C01953;638251	type2
cpd:C01953	cpd:C01953;638251	type3
cpd:C01953;638251	cpd:C18044	type4
76971	cpd:C01953;76971	type2
cpd:C01953	cpd:C01953;76971	type3
cpd:C01953;76971	cpd:C18044	type4
54200	cpd:C18044;54200	type2
cpd:C18044	cpd:C18044;54200	type3
cpd:C18044;54200	cpd:C01953	type4
20859	cpd:C18044;20859	type2
cpd:C18044	cpd:C18044;20859	type3
