start	end	type
cpd:C01268;4331409	cpd:C04454	type4
4329349	cpd:C04454;4329349	type2
cpd:C04454	cpd:C04454;4329349	type3
cpd:C04454;4329349	cpd:C01268	type4
4331409	cpd:C04454;4331409	type2
cpd:C04454	cpd:C04454;4331409	type3
cpd:C04454;4331409	cpd:C01268	type4
4329349	cpd:C01304;4329349	type2
cpd:C01304	cpd:C01304;4329349	type3
cpd:C01304;4329349	cpd:C01268	type4
4331409	cpd:C01304;4331409	type2
cpd:C01304	cpd:C01304;4331409	type3
cpd:C01304;4331409	cpd:C01268	type4
4329349	cpd:C01268;4329349	type2
cpd:C01268	cpd:C01268;4329349	type3
cpd:C01268;4329349	cpd:C01304	type4
4331409	cpd:C01268;4331409	type2
cpd:C01268	cpd:C01268;4331409	type3
cpd:C01268;4331409	cpd:C01304	type4
4329733	cpd:C00044;4329733	type2
cpd:C00044	cpd:C00044;4329733	type3
cpd:C00044;4329733	cpd:C01304	type4
4339017	cpd:C00044;4339017	type2
cpd:C00044	cpd:C00044;4339017	type3
cpd:C00044;4339017	cpd:C01304	type4
9270160	cpd:C00044;9270160	type2
cpd:C00044	cpd:C00044;9270160	type3
cpd:C00044;9270160	cpd:C01304	type4
4329733	cpd:C01304;4329733	type2
cpd:C01304	cpd:C01304;4329733	type3
cpd:C01304;4329733	cpd:C00044	type4
4339017	cpd:C01304;4339017	type2
cpd:C01304	cpd:C01304;4339017	type3
cpd:C01304;4339017	cpd:C00044	type4
9270160	cpd:C01304;9270160	type2
cpd:C01304	cpd:C01304;9270160	type3
cpd:C01304;9270160	cpd:C00044	type4
4334460	cpd:C00061;4334460	type2
cpd:C00061	cpd:C00061;4334460	type3
cpd:C00061;4334460	cpd:C00016	type4
4334460	cpd:C00016;4334460	type2
cpd:C00016	cpd:C00016;4334460	type3
cpd:C00016;4334460	cpd:C00061	type4
4327327	cpd:C00016;4327327	type2
cpd:C00016	cpd:C00016;4327327	type3
cpd:C00016;4327327	cpd:C00061	type4
4347801	cpd:C00016;4347801	type2
cpd:C00016	cpd:C00016;4347801	type3
cpd:C00016;4347801	cpd:C00061	type4
4332195	cpd:C00061;4332195	type2
cpd:C00061	cpd:C00061;4332195	type3
cpd:C00061;4332195	cpd:C00255	type4
4347989	cpd:C00061;4347989	type2
cpd:C00061	cpd:C00061;4347989	type3
cpd:C00061;4347989	cpd:C00255	type4
9266367	cpd:C00061;9266367	type2
cpd:C00061	cpd:C00061;9266367	type3
cpd:C00061;9266367	cpd:C00255	type4
9270602	cpd:C00061;9270602	type2
cpd:C00061	cpd:C00061;9270602	type3
cpd:C00061;9270602	cpd:C00255	type4
4325306	cpd:C00061;4325306	type2
cpd:C00061	cpd:C00061;4325306	type3
cpd:C00061;4325306	cpd:C00255	type4
4348834	cpd:C00061;4348834	type2
cpd:C00061	cpd:C00061;4348834	type3
cpd:C00061;4348834	cpd:C00255	type4
9268251	cpd:C00061;9268251	type2
cpd:C00061	cpd:C00061;9268251	type3
cpd:C00061;9268251	cpd:C00255	type4
107279054	cpd:C00064;cpd:C00117;cpd:C00118;107279054	type2
cpd:C00064	cpd:C00064;cpd:C00117;cpd:C00118;107279054	type3
cpd:C00117	cpd:C00064;cpd:C00117;cpd:C00118;107279054	type3
cpd:C00118	cpd:C00064;cpd:C00117;cpd:C00118;107279054	type3
cpd:C00064;cpd:C00117;cpd:C00118;107279054	cpd:C00018	type4
4328188	cpd:C00064;cpd:C00117;cpd:C00118;4328188	type2
cpd:C00064	cpd:C00064;cpd:C00117;cpd:C00118;4328188	type3
cpd:C00117	cpd:C00064;cpd:C00117;cpd:C00118;4328188	type3
cpd:C00118	cpd:C00064;cpd:C00117;cpd:C00118;4328188	type3
cpd:C00064;cpd:C00117;cpd:C00118;4328188	cpd:C00018	type4
4342162	cpd:C00064;cpd:C00117;cpd:C00118;4342162	type2
cpd:C00064	cpd:C00064;cpd:C00117;cpd:C00118;4342162	type3
cpd:C00117	cpd:C00064;cpd:C00117;cpd:C00118;4342162	type3
cpd:C00118	cpd:C00064;cpd:C00117;cpd:C00118;4342162	type3
cpd:C00064;cpd:C00117;cpd:C00118;4342162	cpd:C00018	type4
4347937	cpd:C00064;cpd:C00117;cpd:C00118;4347937	type2
cpd:C00064	cpd:C00064;cpd:C00117;cpd:C00118;4347937	type3
cpd:C00117	cpd:C00064;cpd:C00117;cpd:C00118;4347937	type3
cpd:C00118	cpd:C00064;cpd:C00117;cpd:C00118;4347937	type3
cpd:C00064;cpd:C00117;cpd:C00118;4347937	cpd:C00018	type4
107279054	cpd:C00018;107279054	type2
cpd:C00018	cpd:C00018;107279054	type3
cpd:C00018;107279054	cpd:C00064	type4
cpd:C00018;107279054	cpd:C00117	type4
cpd:C00018;107279054	cpd:C00118	type4
4328188	cpd:C00018;4328188	type2
cpd:C00018	cpd:C00018;4328188	type3
cpd:C00018;4328188	cpd:C00064	type4
cpd:C00018;4328188	cpd:C00117	type4
cpd:C00018;4328188	cpd:C00118	type4
4342162	cpd:C00018;4342162	type2
cpd:C00018	cpd:C00018;4342162	type3
cpd:C00018;4342162	cpd:C00064	type4
cpd:C00018;4342162	cpd:C00117	type4
cpd:C00018;4342162	cpd:C00118	type4
4347937	cpd:C00018;4347937	type2
cpd:C00018	cpd:C00018;4347937	type3
cpd:C00018;4347937	cpd:C00064	type4
cpd:C00018;4347937	cpd:C00117	type4
cpd:C00018;4347937	cpd:C00118	type4
4325651	cpd:C06055;4325651	type2
cpd:C06055	cpd:C06055;4325651	type3
cpd:C06055;4325651	cpd:C06056	type4
4339521	cpd:C06055;4339521	type2
cpd:C06055	cpd:C06055;4339521	type3
cpd:C06055;4339521	cpd:C06056	type4
9270715	cpd:C06055;9270715	type2
cpd:C06055	cpd:C06055;9270715	type3
cpd:C06055;9270715	cpd:C06054	type4
9270715	cpd:C06054;9270715	type2
cpd:C06054	cpd:C06054;9270715	type3
cpd:C06054;9270715	cpd:C06055	type4
4348496	cpd:C00627;4348496	type2
cpd:C00627	cpd:C00627;4348496	type3
cpd:C00627;4348496	cpd:C00018	type4
9271623	cpd:C00627;9271623	type2
cpd:C00627	cpd:C00627;9271623	type3
cpd:C00627;9271623	cpd:C00018	type4
4348496	cpd:C00018;4348496	type2
cpd:C00018	cpd:C00018;4348496	type3
cpd:C00018;4348496	cpd:C00627	type4
9271623	cpd:C00018;9271623	type2
cpd:C00018	cpd:C00018;9271623	type3
cpd:C00018;9271623	cpd:C00627	type4
4348496	cpd:C00647;4348496	type2
cpd:C00647	cpd:C00647;4348496	type3
cpd:C00647;4348496	cpd:C00018	type4
9271623	cpd:C00647;9271623	type2
cpd:C00647	cpd:C00647;9271623	type3
cpd:C00647;9271623	cpd:C00018	type4
4348496	cpd:C00018;4348496	type2
cpd:C00018	cpd:C00018;4348496	type3
cpd:C00018;4348496	cpd:C00647	type4
9271623	cpd:C00018;9271623	type2
cpd:C00018	cpd:C00018;9271623	type3
cpd:C00018;9271623	cpd:C00647	type4
4324597	cpd:C00627;4324597	type2
cpd:C00627	cpd:C00627;4324597	type3
cpd:C00627;4324597	cpd:C00314	type4
4328780	cpd:C00627;4328780	type2
cpd:C00627	cpd:C00627;4328780	type3
cpd:C00627;4328780	cpd:C00314	type4
4324597	cpd:C00314;4324597	type2
cpd:C00314	cpd:C00314;4324597	type3
cpd:C00314;4324597	cpd:C00627	type4
4328780	cpd:C00314;4328780	type2
cpd:C00314	cpd:C00314;4328780	type3
cpd:C00314;4328780	cpd:C00627	type4
4352717	cpd:C00314;4352717	type2
cpd:C00314	cpd:C00314;4352717	type3
cpd:C00314;4352717	cpd:C00627	type4
4352717	cpd:C00627;4352717	type2
cpd:C00627	cpd:C00627;4352717	type3
cpd:C00627;4352717	cpd:C00314	type4
4324597	cpd:C00018;4324597	type2
cpd:C00018	cpd:C00018;4324597	type3
cpd:C00018;4324597	cpd:C00250	type4
4328780	cpd:C00018;4328780	type2
cpd:C00018	cpd:C00018;4328780	type3
cpd:C00018;4328780	cpd:C00250	type4
4324597	cpd:C00250;4324597	type2
cpd:C00250	cpd:C00250;4324597	type3
cpd:C00250;4324597	cpd:C00018	type4
4328780	cpd:C00250;4328780	type2
cpd:C00250	cpd:C00250;4328780	type3
cpd:C00250;4328780	cpd:C00018	type4
4352717	cpd:C00250;4352717	type2
cpd:C00250	cpd:C00250;4352717	type3
cpd:C00250;4352717	cpd:C00018	type4
4352717	cpd:C00018;4352717	type2
cpd:C00018	cpd:C00018;4352717	type3
cpd:C00018;4352717	cpd:C00250	type4
4324597	cpd:C00647;4324597	type2
cpd:C00647	cpd:C00647;4324597	type3
cpd:C00647;4324597	cpd:C00534	type4
4328780	cpd:C00647;4328780	type2
cpd:C00647	cpd:C00647;4328780	type3
cpd:C00647;4328780	cpd:C00534	type4
4324597	cpd:C00534;4324597	type2
cpd:C00534	cpd:C00534;4324597	type3
cpd:C00534;4324597	cpd:C00647	type4
4328780	cpd:C00534;4328780	type2
cpd:C00534	cpd:C00534;4328780	type3
cpd:C00534;4328780	cpd:C00647	type4
4352717	cpd:C00534;4352717	type2
cpd:C00534	cpd:C00534;4352717	type3
cpd:C00534;4352717	cpd:C00647	type4
4349122	cpd:C00314;4349122	type2
cpd:C00314	cpd:C00314;4349122	type3
cpd:C00314;4349122	cpd:C00250	type4
4349122	cpd:C00250;4349122	type2
cpd:C00250	cpd:C00250;4349122	type3
cpd:C00250;4349122	cpd:C00314	type4
4348496	cpd:C00534;4348496	type2
cpd:C00534	cpd:C00534;4348496	type3
cpd:C00534;4348496	cpd:C00250	type4
9271623	cpd:C00534;9271623	type2
cpd:C00534	cpd:C00534;9271623	type3
cpd:C00534;9271623	cpd:C00250	type4
4348496	cpd:C00250;4348496	type2
cpd:C00250	cpd:C00250;4348496	type3
cpd:C00250;4348496	cpd:C00534	type4
9271623	cpd:C00250;9271623	type2
cpd:C00250	cpd:C00250;9271623	type3
cpd:C00250;9271623	cpd:C00534	type4
NA	cpd:C00314;NA	type2
cpd:C00314	cpd:C00314;NA	type3
cpd:C00314;NA	cpd:C00250	type4
4348496	cpd:C00314;4348496	type2
cpd:C00314	cpd:C00314;4348496	type3
cpd:C00314;4348496	cpd:C00250	type4
9271623	cpd:C00314;9271623	type2
cpd:C00314	cpd:C00314;9271623	type3
cpd:C00314;9271623	cpd:C00250	type4
NA	cpd:C00250;NA	type2
cpd:C00250	cpd:C00250;NA	type3
cpd:C00250;NA	cpd:C00314	type4
4348496	cpd:C00250;4348496	type2
cpd:C00250	cpd:C00250;4348496	type3
cpd:C00250;4348496	cpd:C00314	type4
9271623	cpd:C00250;9271623	type2
cpd:C00250	cpd:C00250;9271623	type3
cpd:C00250;9271623	cpd:C00314	type4
4327327	cpd:C00857;4327327	type2
cpd:C00857	cpd:C00857;4327327	type3
cpd:C00857;4327327	cpd:C01185	type4
4340074	cpd:C00857;4340074	type2
cpd:C00857	cpd:C00857;4340074	type3
cpd:C00857;4340074	cpd:C01185	type4
4328220	cpd:C00049;4328220	type2
cpd:C00049	cpd:C00049;4328220	type3
cpd:C00049;4328220	cpd:C05840	type4
107275865	cpd:C00111;cpd:C05840;107275865	type2
cpd:C00111	cpd:C00111;cpd:C05840;107275865	type3
cpd:C05840	cpd:C00111;cpd:C05840;107275865	type3
cpd:C00111;cpd:C05840;107275865	cpd:C03722	type4
107275865	cpd:C05840;107275865	type2
cpd:C05840	cpd:C05840;107275865	type3
cpd:C05840;107275865	cpd:C03722	type4
107275865	cpd:C03722;107275865	type2
cpd:C03722	cpd:C03722;107275865	type3
cpd:C03722;107275865	cpd:C05840	type4
4347802	cpd:C03722;4347802	type2
cpd:C03722	cpd:C03722;4347802	type3
cpd:C03722;4347802	cpd:C01185	type4
4347802	cpd:C01185;4347802	type2
cpd:C01185	cpd:C01185;4347802	type3
cpd:C01185;4347802	cpd:C03722	type4
4327823	cpd:C01185;4327823	type2
cpd:C01185	cpd:C01185;4327823	type3
cpd:C01185;4327823	cpd:C05841	type4
4342678	cpd:C01185;4342678	type2
cpd:C01185	cpd:C01185;4342678	type3
cpd:C01185;4342678	cpd:C05841	type4
4331124	cpd:C01185;4331124	type2
cpd:C01185	cpd:C01185;4331124	type3
cpd:C01185;4331124	cpd:C00857	type4
4331124	cpd:C00857;4331124	type2
cpd:C00857	cpd:C00857;4331124	type3
cpd:C00857;4331124	cpd:C01185	type4
4342490	cpd:C00857;4342490	type2
cpd:C00857	cpd:C00857;4342490	type3
cpd:C00857;4342490	cpd:C00003	type4
4342490	cpd:C00003;4342490	type2
cpd:C00003	cpd:C00003;4342490	type3
cpd:C00003;4342490	cpd:C00857	type4
4334711	cpd:C01185;4334711	type2
cpd:C01185	cpd:C01185;4334711	type3
cpd:C01185;4334711	cpd:C00253	type4
4335862	cpd:C01185;4335862	type2
cpd:C01185	cpd:C01185;4335862	type3
cpd:C01185;4335862	cpd:C00253	type4
4334711	cpd:C00253;4334711	type2
cpd:C00253	cpd:C00253;4334711	type3
cpd:C00253;4334711	cpd:C01185	type4
4335862	cpd:C00253;4335862	type2
cpd:C00253	cpd:C00253;4335862	type3
cpd:C00253;4335862	cpd:C01185	type4
4327327	cpd:C00003;4327327	type2
cpd:C00003	cpd:C00003;4327327	type3
cpd:C00003;4327327	cpd:C00455	type4
4340074	cpd:C00003;4340074	type2
cpd:C00003	cpd:C00003;4340074	type3
cpd:C00003;4340074	cpd:C00455	type4
4331124	cpd:C00455;4331124	type2
cpd:C00455	cpd:C00455;4331124	type3
cpd:C00455;4331124	cpd:C00003	type4
4331124	cpd:C00003;4331124	type2
cpd:C00003	cpd:C00003;4331124	type3
cpd:C00003;4331124	cpd:C00455	type4
4327823	cpd:C00455;4327823	type2
cpd:C00455	cpd:C00455;4327823	type3
cpd:C00455;4327823	cpd:C03150	type4
4342678	cpd:C00455;4342678	type2
cpd:C00455	cpd:C00455;4342678	type3
cpd:C00455;4342678	cpd:C03150	type4
4325416	cpd:C00003;4325416	type2
cpd:C00003	cpd:C00003;4325416	type3
cpd:C00003;4325416	cpd:C00006	type4
4346801	cpd:C00003;4346801	type2
cpd:C00003	cpd:C00003;4346801	type3
cpd:C00003;4346801	cpd:C00006	type4
4349979	cpd:C00003;4349979	type2
cpd:C00003	cpd:C00003;4349979	type3
cpd:C00003;4349979	cpd:C00006	type4
9266739	cpd:C00003;9266739	type2
cpd:C00003	cpd:C00003;9266739	type3
cpd:C00003;9266739	cpd:C00006	type4
4335342	cpd:C00003;4335342	type2
cpd:C00003	cpd:C00003;4335342	type3
cpd:C00003;4335342	cpd:C00153	type4
4351669	cpd:C00003;4351669	type2
cpd:C00003	cpd:C00003;4351669	type3
cpd:C00003;4351669	cpd:C00153	type4
4335342	cpd:C00153;4335342	type2
cpd:C00153	cpd:C00153;4335342	type3
cpd:C00153;4335342	cpd:C00003	type4
4351669	cpd:C00153;4351669	type2
cpd:C00153	cpd:C00153;4351669	type3
cpd:C00153;4351669	cpd:C00003	type4
4333153	cpd:C05841;4333153	type2
cpd:C05841	cpd:C05841;4333153	type3
cpd:C05841;4333153	cpd:C00253	type4
4346302	cpd:C05841;4346302	type2
cpd:C05841	cpd:C05841;4346302	type3
cpd:C05841;4346302	cpd:C00253	type4
4347891	cpd:C05841;4347891	type2
cpd:C05841	cpd:C05841;4347891	type3
cpd:C05841;4347891	cpd:C00253	type4
4333153	cpd:C00253;4333153	type2
cpd:C00253	cpd:C00253;4333153	type3
cpd:C00253;4333153	cpd:C05841	type4
4346302	cpd:C00253;4346302	type2
cpd:C00253	cpd:C00253;4346302	type3
cpd:C00253;4346302	cpd:C05841	type4
4347891	cpd:C00253;4347891	type2
cpd:C00253	cpd:C00253;4347891	type3
cpd:C00253;4347891	cpd:C05841	type4
4333153	cpd:C03150;4333153	type2
cpd:C03150	cpd:C03150;4333153	type3
cpd:C03150;4333153	cpd:C00153	type4
4346302	cpd:C03150;4346302	type2
cpd:C03150	cpd:C03150;4346302	type3
cpd:C03150;4346302	cpd:C00153	type4
4347891	cpd:C03150;4347891	type2
cpd:C03150	cpd:C03150;4347891	type3
cpd:C03150;4347891	cpd:C00153	type4
4326028	cpd:C00882;4326028	type2
cpd:C00882	cpd:C00882;4326028	type3
cpd:C00882;4326028	cpd:C00010	type4
4327327	cpd:C01134;4327327	type2
cpd:C01134	cpd:C01134;4327327	type3
cpd:C01134;4327327	cpd:C00882	type4
4327327	cpd:C00882;4327327	type2
cpd:C00882	cpd:C00882;4327327	type3
cpd:C00882;4327327	cpd:C01134	type4
4340439	cpd:C00831;4340439	type2
cpd:C00831	cpd:C00831;4340439	type3
cpd:C00831;4340439	cpd:C01134	type4
4340439	cpd:C01134;4340439	type2
cpd:C01134	cpd:C01134;4340439	type3
cpd:C01134;4340439	cpd:C00831	type4
4340408	cpd:C04352;4340408	type2
cpd:C04352	cpd:C04352;4340408	type3
cpd:C04352;4340408	cpd:C01134	type4
4340408	cpd:C01134;4340408	type2
cpd:C01134	cpd:C01134;4340408	type3
cpd:C01134;4340408	cpd:C04352	type4
4340439	cpd:C04079;4340439	type2
cpd:C04079	cpd:C04079;4340439	type3
cpd:C04079;4340439	cpd:C04352	type4
4340439	cpd:C00864;4340439	type2
cpd:C00864	cpd:C00864;4340439	type3
cpd:C00864;4340439	cpd:C03492	type4
4340439	cpd:C03492;4340439	type2
cpd:C03492	cpd:C03492;4340439	type3
cpd:C03492;4340439	cpd:C00864	type4
107275880	cpd:C00141;107275880	type2
cpd:C00141	cpd:C00141;107275880	type3
cpd:C00141;107275880	cpd:C00966	type4
4326739	cpd:C00141;4326739	type2
cpd:C00141	cpd:C00141;4326739	type3
cpd:C00141;4326739	cpd:C00966	type4
107275880	cpd:C00966;107275880	type2
cpd:C00966	cpd:C00966;107275880	type3
cpd:C00966;107275880	cpd:C00141	type4
4326739	cpd:C00966;4326739	type2
cpd:C00966	cpd:C00966;4326739	type3
cpd:C00966;4326739	cpd:C00141	type4
4325375	cpd:C06010;4325375	type2
cpd:C06010	cpd:C06010;4325375	type3
cpd:C06010;4325375	cpd:C04272	type4
4339677	cpd:C06010;4339677	type2
cpd:C06010	cpd:C06010;4339677	type3
cpd:C06010;4339677	cpd:C04272	type4
4342557	cpd:C01134;4342557	type2
cpd:C01134	cpd:C01134;4342557	type3
cpd:C01134;4342557	cpd:C00882	type4
9271371	cpd:C01134;9271371	type2
cpd:C01134	cpd:C01134;9271371	type3
cpd:C01134;9271371	cpd:C00882	type4
4342557	cpd:C00882;4342557	type2
cpd:C00882	cpd:C00882;4342557	type3
cpd:C00882;4342557	cpd:C01134	type4
9271371	cpd:C00882;9271371	type2
cpd:C00882	cpd:C00882;9271371	type3
cpd:C00882;9271371	cpd:C01134	type4
NA	cpd:C00010;cpd:C03688;NA	type2
cpd:C00010	cpd:C00010;cpd:C03688;NA	type3
cpd:C03688	cpd:C00010;cpd:C03688;NA	type3
cpd:C00010;cpd:C03688;NA	cpd:C00054	type4
cpd:C00010;cpd:C03688;NA	cpd:C00229	type4
NA	cpd:C00010;NA	type2
cpd:C00010	cpd:C00010;NA	type3
cpd:C00010;NA	cpd:C00229	type4
NA	cpd:C00229;NA	type2
cpd:C00229	cpd:C00229;NA	type3
cpd:C00229;NA	cpd:C00010	type4
4329749	cpd:C00097;cpd:C03492;4329749	type2
cpd:C00097	cpd:C00097;cpd:C03492;4329749	type3
cpd:C03492	cpd:C00097;cpd:C03492;4329749	type3
cpd:C00097;cpd:C03492;4329749	cpd:C04352	type4
4344795	cpd:C00097;cpd:C03492;4344795	type2
cpd:C00097	cpd:C00097;cpd:C03492;4344795	type3
cpd:C03492	cpd:C00097;cpd:C03492;4344795	type3
cpd:C00097;cpd:C03492;4344795	cpd:C04352	type4
4328417	cpd:C00120;4328417	type2
cpd:C00120	cpd:C00120;4328417	type3
cpd:C00120;4328417	cpd:C05921	type4
4328417	cpd:C05921;4328417	type2
cpd:C05921	cpd:C05921;4328417	type3
cpd:C05921;4328417	cpd:C00120	type4
4328417	cpd:C05921;4328417	type2
cpd:C05921	cpd:C05921;4328417	type3
cpd:C05921;4328417	cpd:C06250	type4
4328417	cpd:C06250;4328417	type2
cpd:C06250	cpd:C06250;4328417	type3
cpd:C06250;4328417	cpd:C05921	type4
4346185	cpd:C01909;4346185	type2
cpd:C01909	cpd:C01909;4346185	type3
cpd:C01909;4346185	cpd:C00120	type4
4346185	cpd:C00120;4346185	type2
cpd:C00120	cpd:C00120;4346185	type3
cpd:C00120;4346185	cpd:C01909	type4
4345056	cpd:C01037;4345056	type2
cpd:C01037	cpd:C01037;4345056	type3
cpd:C01037;4345056	cpd:C01909	type4
4345056	cpd:C01909;4345056	type2
cpd:C01909	cpd:C01909;4345056	type3
cpd:C01909;4345056	cpd:C01037	type4
4345056	cpd:C01092;4345056	type2
cpd:C01092	cpd:C01092;4345056	type3
cpd:C01092;4345056	cpd:C01037	type4
4327870	cpd:C01063;4327870	type2
cpd:C01063	cpd:C01063;4327870	type3
cpd:C01063;4327870	cpd:C01092	type4
4349380	cpd:C01063;4349380	type2
cpd:C01063	cpd:C01063;4349380	type3
cpd:C01063;4349380	cpd:C01092	type4
4327870	cpd:C01092;4327870	type2
cpd:C01092	cpd:C01092;4327870	type3
cpd:C01092;4327870	cpd:C01063	type4
4349380	cpd:C01092;4349380	type2
cpd:C01092	cpd:C01092;4349380	type3
cpd:C01092;4349380	cpd:C01063	type4
4327870	cpd:C19845;4327870	type2
cpd:C19845	cpd:C19845;4327870	type3
cpd:C19845;4327870	cpd:C01092	type4
4349380	cpd:C19845;4349380	type2
cpd:C19845	cpd:C19845;4349380	type3
cpd:C19845;4349380	cpd:C01092	type4
4327870	cpd:C01092;4327870	type2
cpd:C01092	cpd:C01092;4327870	type3
cpd:C01092;4327870	cpd:C19845	type4
4349380	cpd:C01092;4349380	type2
cpd:C01092	cpd:C01092;4349380	type3
cpd:C01092;4349380	cpd:C19845	type4
4329424	cpd:C20372;4329424	type2
cpd:C20372	cpd:C20372;4329424	type3
cpd:C20372;4329424	cpd:C20373	type4
4334104	cpd:C20372;4334104	type2
cpd:C20372	cpd:C20372;4334104	type3
cpd:C20372;4334104	cpd:C20373	type4
4335609	cpd:C20372;4335609	type2
cpd:C20372	cpd:C20372;4335609	type3
cpd:C20372;4335609	cpd:C20373	type4
4340334	cpd:C20372;4340334	type2
cpd:C20372	cpd:C20372;4340334	type3
cpd:C20372;4340334	cpd:C20373	type4
4342507	cpd:C20372;4342507	type2
cpd:C20372	cpd:C20372;4342507	type3
cpd:C20372;4342507	cpd:C20373	type4
4343598	cpd:C20372;4343598	type2
cpd:C20372	cpd:C20372;4343598	type3
cpd:C20372;4343598	cpd:C20373	type4
4348791	cpd:C20372;4348791	type2
cpd:C20372	cpd:C20372;4348791	type3
cpd:C20372;4348791	cpd:C20373	type4
4351870	cpd:C20372;4351870	type2
cpd:C20372	cpd:C20372;4351870	type3
cpd:C20372;4351870	cpd:C20373	type4
9270991	cpd:C20372;9270991	type2
cpd:C20372	cpd:C20372;9270991	type3
cpd:C20372;9270991	cpd:C20373	type4
4329424	cpd:C20373;4329424	type2
cpd:C20373	cpd:C20373;4329424	type3
cpd:C20373;4329424	cpd:C20372	type4
4334104	cpd:C20373;4334104	type2
cpd:C20373	cpd:C20373;4334104	type3
cpd:C20373;4334104	cpd:C20372	type4
4335609	cpd:C20373;4335609	type2
cpd:C20373	cpd:C20373;4335609	type3
cpd:C20373;4335609	cpd:C20372	type4
4340334	cpd:C20373;4340334	type2
cpd:C20373	cpd:C20373;4340334	type3
cpd:C20373;4340334	cpd:C20372	type4
4342507	cpd:C20373;4342507	type2
cpd:C20373	cpd:C20373;4342507	type3
cpd:C20373;4342507	cpd:C20372	type4
4343598	cpd:C20373;4343598	type2
cpd:C20373	cpd:C20373;4343598	type3
cpd:C20373;4343598	cpd:C20372	type4
4348791	cpd:C20373;4348791	type2
cpd:C20373	cpd:C20373;4348791	type3
cpd:C20373;4348791	cpd:C20372	type4
4351870	cpd:C20373;4351870	type2
cpd:C20373	cpd:C20373;4351870	type3
cpd:C20373;4351870	cpd:C20372	type4
9270991	cpd:C20373;9270991	type2
cpd:C20373	cpd:C20373;9270991	type3
cpd:C20373;9270991	cpd:C20372	type4
4338898	cpd:C20373;4338898	type2
cpd:C20373	cpd:C20373;4338898	type3
cpd:C20373;4338898	cpd:C20374	type4
4344973	cpd:C20373;4344973	type2
cpd:C20373	cpd:C20373;4344973	type3
cpd:C20373;4344973	cpd:C20374	type4
4338898	cpd:C20374;4338898	type2
cpd:C20374	cpd:C20374;4338898	type3
cpd:C20374;4338898	cpd:C20373	type4
4344973	cpd:C20374;4344973	type2
cpd:C20374	cpd:C20374;4344973	type3
cpd:C20374;4344973	cpd:C20373	type4
4345286	cpd:C20374;4345286	type2
cpd:C20374	cpd:C20374;4345286	type3
cpd:C20374;4345286	cpd:C20375	type4
4346596	cpd:C20374;4346596	type2
cpd:C20374	cpd:C20374;4346596	type3
cpd:C20374;4346596	cpd:C20375	type4
4345286	cpd:C20375;4345286	type2
cpd:C20375	cpd:C20375;4345286	type3
cpd:C20375;4345286	cpd:C20374	type4
4346596	cpd:C20375;4346596	type2
cpd:C20375	cpd:C20375;4346596	type3
cpd:C20375;4346596	cpd:C20374	type4
4345286	cpd:C20378;4345286	type2
cpd:C20378	cpd:C20378;4345286	type3
cpd:C20378;4345286	cpd:C19846	type4
4346596	cpd:C20378;4346596	type2
cpd:C20378	cpd:C20378;4346596	type3
cpd:C20378;4346596	cpd:C19846	type4
4345286	cpd:C19846;4345286	type2
cpd:C19846	cpd:C19846;4345286	type3
cpd:C19846;4345286	cpd:C20378	type4
4346596	cpd:C19846;4346596	type2
cpd:C19846	cpd:C19846;4346596	type3
cpd:C19846;4346596	cpd:C20378	type4
4338898	cpd:C20377;4338898	type2
cpd:C20377	cpd:C20377;4338898	type3
cpd:C20377;4338898	cpd:C20378	type4
4344973	cpd:C20377;4344973	type2
cpd:C20377	cpd:C20377;4344973	type3
cpd:C20377;4344973	cpd:C20378	type4
4338898	cpd:C20378;4338898	type2
cpd:C20378	cpd:C20378;4338898	type3
cpd:C20378;4338898	cpd:C20377	type4
4344973	cpd:C20378;4344973	type2
cpd:C20378	cpd:C20378;4344973	type3
cpd:C20378;4344973	cpd:C20377	type4
4329424	cpd:C20376;4329424	type2
cpd:C20376	cpd:C20376;4329424	type3
cpd:C20376;4329424	cpd:C20377	type4
4334104	cpd:C20376;4334104	type2
cpd:C20376	cpd:C20376;4334104	type3
cpd:C20376;4334104	cpd:C20377	type4
4335609	cpd:C20376;4335609	type2
cpd:C20376	cpd:C20376;4335609	type3
cpd:C20376;4335609	cpd:C20377	type4
4340334	cpd:C20376;4340334	type2
cpd:C20376	cpd:C20376;4340334	type3
cpd:C20376;4340334	cpd:C20377	type4
4342507	cpd:C20376;4342507	type2
cpd:C20376	cpd:C20376;4342507	type3
cpd:C20376;4342507	cpd:C20377	type4
4343598	cpd:C20376;4343598	type2
cpd:C20376	cpd:C20376;4343598	type3
cpd:C20376;4343598	cpd:C20377	type4
4348791	cpd:C20376;4348791	type2
cpd:C20376	cpd:C20376;4348791	type3
cpd:C20376;4348791	cpd:C20377	type4
4351870	cpd:C20376;4351870	type2
cpd:C20376	cpd:C20376;4351870	type3
cpd:C20376;4351870	cpd:C20377	type4
9270991	cpd:C20376;9270991	type2
cpd:C20376	cpd:C20376;9270991	type3
cpd:C20376;9270991	cpd:C20377	type4
4329424	cpd:C20377;4329424	type2
cpd:C20377	cpd:C20377;4329424	type3
cpd:C20377;4329424	cpd:C20376	type4
4334104	cpd:C20377;4334104	type2
cpd:C20377	cpd:C20377;4334104	type3
cpd:C20377;4334104	cpd:C20376	type4
4335609	cpd:C20377;4335609	type2
cpd:C20377	cpd:C20377;4335609	type3
