start	end	type
cpd:C00448	cpd:C00448;AT4G38460	type3
cpd:C00448;AT4G38460	cpd:C00129	type4
cpd:C00448;AT4G38460	cpd:C00341	type4
AT5G47770	cpd:C00448;AT5G47770	type2
cpd:C00448	cpd:C00448;AT5G47770	type3
cpd:C00448;AT5G47770	cpd:C00129	type4
cpd:C00448;AT5G47770	cpd:C00341	type4
AT1G49530	cpd:C00129;cpd:C00448;AT1G49530	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT1G49530	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT1G49530	type3
cpd:C00129;cpd:C00448;AT1G49530	cpd:C00353	type4
AT2G18620	cpd:C00129;cpd:C00448;AT2G18620	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT2G18620	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT2G18620	type3
cpd:C00129;cpd:C00448;AT2G18620	cpd:C00353	type4
AT2G18640	cpd:C00129;cpd:C00448;AT2G18640	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT2G18640	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT2G18640	type3
cpd:C00129;cpd:C00448;AT2G18640	cpd:C00353	type4
AT2G23800	cpd:C00129;cpd:C00448;AT2G23800	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT2G23800	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT2G23800	type3
cpd:C00129;cpd:C00448;AT2G23800	cpd:C00353	type4
AT3G14510	cpd:C00129;cpd:C00448;AT3G14510	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT3G14510	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT3G14510	type3
cpd:C00129;cpd:C00448;AT3G14510	cpd:C00353	type4
AT3G14530	cpd:C00129;cpd:C00448;AT3G14530	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT3G14530	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT3G14530	type3
cpd:C00129;cpd:C00448;AT3G14530	cpd:C00353	type4
AT3G14550	cpd:C00129;cpd:C00448;AT3G14550	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT3G14550	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT3G14550	type3
cpd:C00129;cpd:C00448;AT3G14550	cpd:C00353	type4
AT3G20160	cpd:C00129;cpd:C00448;AT3G20160	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT3G20160	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT3G20160	type3
cpd:C00129;cpd:C00448;AT3G20160	cpd:C00353	type4
AT3G29430	cpd:C00129;cpd:C00448;AT3G29430	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT3G29430	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT3G29430	type3
cpd:C00129;cpd:C00448;AT3G29430	cpd:C00353	type4
AT3G32040	cpd:C00129;cpd:C00448;AT3G32040	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT3G32040	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT3G32040	type3
cpd:C00129;cpd:C00448;AT3G32040	cpd:C00353	type4
AT4G36810	cpd:C00129;cpd:C00448;AT4G36810	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT4G36810	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT4G36810	type3
cpd:C00129;cpd:C00448;AT4G36810	cpd:C00353	type4
AT4G38460	cpd:C00129;cpd:C00448;AT4G38460	type2
cpd:C00129	cpd:C00129;cpd:C00448;AT4G38460	type3
cpd:C00448	cpd:C00129;cpd:C00448;AT4G38460	type3
cpd:C00129;cpd:C00448;AT4G38460	cpd:C00353	type4
AT1G49530	cpd:C00353;AT1G49530	type2
cpd:C00353	cpd:C00353;AT1G49530	type3
cpd:C00353;AT1G49530	cpd:C00129	type4
cpd:C00353;AT1G49530	cpd:C00448	type4
AT2G18620	cpd:C00353;AT2G18620	type2
cpd:C00353	cpd:C00353;AT2G18620	type3
cpd:C00353;AT2G18620	cpd:C00129	type4
cpd:C00353;AT2G18620	cpd:C00448	type4
AT2G18640	cpd:C00353;AT2G18640	type2
cpd:C00353	cpd:C00353;AT2G18640	type3
cpd:C00353;AT2G18640	cpd:C00129	type4
cpd:C00353;AT2G18640	cpd:C00448	type4
AT2G23800	cpd:C00353;AT2G23800	type2
cpd:C00353	cpd:C00353;AT2G23800	type3
cpd:C00353;AT2G23800	cpd:C00129	type4
cpd:C00353;AT2G23800	cpd:C00448	type4
AT3G14510	cpd:C00353;AT3G14510	type2
cpd:C00353	cpd:C00353;AT3G14510	type3
cpd:C00353;AT3G14510	cpd:C00129	type4
cpd:C00353;AT3G14510	cpd:C00448	type4
AT3G14530	cpd:C00353;AT3G14530	type2
cpd:C00353	cpd:C00353;AT3G14530	type3
cpd:C00353;AT3G14530	cpd:C00129	type4
cpd:C00353;AT3G14530	cpd:C00448	type4
AT3G14550	cpd:C00353;AT3G14550	type2
cpd:C00353	cpd:C00353;AT3G14550	type3
cpd:C00353;AT3G14550	cpd:C00129	type4
cpd:C00353;AT3G14550	cpd:C00448	type4
AT3G20160	cpd:C00353;AT3G20160	type2
cpd:C00353	cpd:C00353;AT3G20160	type3
cpd:C00353;AT3G20160	cpd:C00129	type4
cpd:C00353;AT3G20160	cpd:C00448	type4
AT3G29430	cpd:C00353;AT3G29430	type2
cpd:C00353	cpd:C00353;AT3G29430	type3
cpd:C00353;AT3G29430	cpd:C00129	type4
cpd:C00353;AT3G29430	cpd:C00448	type4
AT3G32040	cpd:C00353;AT3G32040	type2
cpd:C00353	cpd:C00353;AT3G32040	type3
cpd:C00353;AT3G32040	cpd:C00129	type4
cpd:C00353;AT3G32040	cpd:C00448	type4
AT4G36810	cpd:C00353;AT4G36810	type2
cpd:C00353	cpd:C00353;AT4G36810	type3
cpd:C00353;AT4G36810	cpd:C00129	type4
cpd:C00353;AT4G36810	cpd:C00448	type4
AT4G38460	cpd:C00353;AT4G38460	type2
cpd:C00353	cpd:C00353;AT4G38460	type3
cpd:C00353;AT4G38460	cpd:C00129	type4
cpd:C00353;AT4G38460	cpd:C00448	type4
AT1G74470	cpd:C00353;AT1G74470	type2
cpd:C00353	cpd:C00353;AT1G74470	type3
cpd:C00353;AT1G74470	cpd:C05427	type4
AT1G74470	cpd:C05427;AT1G74470	type2
cpd:C05427	cpd:C05427;AT1G74470	type3
cpd:C05427;AT1G74470	cpd:C00353	type4
AT1G11755	cpd:C00448;AT1G11755	type2
cpd:C00448	cpd:C00448;AT1G11755	type3
cpd:C00448;AT1G11755	cpd:C05859	type4
AT2G17570	cpd:C00448;AT2G17570	type2
cpd:C00448	cpd:C00448;AT2G17570	type3
cpd:C00448;AT2G17570	cpd:C05859	type4
AT2G23400	cpd:C00448;AT2G23400	type2
cpd:C00448	cpd:C00448;AT2G23400	type3
cpd:C00448;AT2G23400	cpd:C05859	type4
AT2G23410	cpd:C00448;AT2G23410	type2
cpd:C00448	cpd:C00448;AT2G23410	type3
cpd:C00448;AT2G23410	cpd:C05859	type4
AT5G58770	cpd:C00448;AT5G58770	type2
cpd:C00448	cpd:C00448;AT5G58770	type3
cpd:C00448;AT5G58770	cpd:C05859	type4
AT5G58780	cpd:C00448;AT5G58780	type2
cpd:C00448	cpd:C00448;AT5G58780	type3
cpd:C00448;AT5G58780	cpd:C05859	type4
AT5G58782	cpd:C00448;AT5G58782	type2
cpd:C00448	cpd:C00448;AT5G58782	type3
cpd:C00448;AT5G58782	cpd:C05859	type4
AT5G58784	cpd:C00448;AT5G58784	type2
cpd:C00448	cpd:C00448;AT5G58784	type3
cpd:C00448;AT5G58784	cpd:C05859	type4
AT5G60500	cpd:C00448;AT5G60500	type2
cpd:C00448	cpd:C00448;AT5G60500	type3
cpd:C00448;AT5G60500	cpd:C05859	type4
AT5G60510	cpd:C00448;AT5G60510	type2
cpd:C00448	cpd:C00448;AT5G60510	type3
cpd:C00448;AT5G60510	cpd:C05859	type4
AT1G11755	cpd:C05859;AT1G11755	type2
cpd:C05859	cpd:C05859;AT1G11755	type3
cpd:C05859;AT1G11755	cpd:C00448	type4
AT2G17570	cpd:C05859;AT2G17570	type2
cpd:C05859	cpd:C05859;AT2G17570	type3
cpd:C05859;AT2G17570	cpd:C00448	type4
AT2G23400	cpd:C05859;AT2G23400	type2
cpd:C05859	cpd:C05859;AT2G23400	type3
cpd:C05859;AT2G23400	cpd:C00448	type4
AT2G23410	cpd:C05859;AT2G23410	type2
cpd:C05859	cpd:C05859;AT2G23410	type3
cpd:C05859;AT2G23410	cpd:C00448	type4
AT5G58770	cpd:C05859;AT5G58770	type2
cpd:C05859	cpd:C05859;AT5G58770	type3
cpd:C05859;AT5G58770	cpd:C00448	type4
AT5G58780	cpd:C05859;AT5G58780	type2
cpd:C05859	cpd:C05859;AT5G58780	type3
cpd:C05859;AT5G58780	cpd:C00448	type4
AT5G58782	cpd:C05859;AT5G58782	type2
cpd:C05859	cpd:C05859;AT5G58782	type3
cpd:C05859;AT5G58782	cpd:C00448	type4
AT5G58784	cpd:C05859;AT5G58784	type2
cpd:C05859	cpd:C05859;AT5G58784	type3
cpd:C05859;AT5G58784	cpd:C00448	type4
AT5G60500	cpd:C05859;AT5G60500	type2
cpd:C05859	cpd:C05859;AT5G60500	type3
cpd:C05859;AT5G60500	cpd:C00448	type4
AT5G60510	cpd:C05859;AT5G60510	type2
cpd:C05859	cpd:C05859;AT5G60510	type3
cpd:C05859;AT5G60510	cpd:C00448	type4
AT1G17050	cpd:C00341;AT1G17050	type2
cpd:C00341	cpd:C00341;AT1G17050	type3
cpd:C00341;AT1G17050	cpd:C04145	type4
AT1G78510	cpd:C00341;AT1G78510	type2
cpd:C00341	cpd:C00341;AT1G78510	type3
cpd:C00341;AT1G78510	cpd:C04145	type4
AT1G17050	cpd:C04145;AT1G17050	type2
cpd:C04145	cpd:C04145;AT1G17050	type3
cpd:C04145;AT1G17050	cpd:C00341	type4
AT1G78510	cpd:C04145;AT1G78510	type2
cpd:C04145	cpd:C04145;AT1G78510	type3
cpd:C04145;AT1G78510	cpd:C00341	type4
AT1G17050	cpd:C00353;AT1G17050	type2
cpd:C00353	cpd:C00353;AT1G17050	type3
cpd:C00353;AT1G17050	cpd:C04145	type4
AT1G78510	cpd:C00353;AT1G78510	type2
cpd:C00353	cpd:C00353;AT1G78510	type3
cpd:C00353;AT1G78510	cpd:C04145	type4
AT1G17050	cpd:C04145;AT1G17050	type2
cpd:C04145	cpd:C04145;AT1G17050	type3
cpd:C04145;AT1G17050	cpd:C00353	type4
AT1G78510	cpd:C04145;AT1G78510	type2
cpd:C04145	cpd:C04145;AT1G78510	type3
cpd:C04145;AT1G78510	cpd:C00353	type4
AT3G59380	cpd:C00448;AT3G59380	type2
cpd:C00448	cpd:C00448;AT3G59380	type3
cpd:C00448;AT3G59380	cpd:C20120	type4
AT5G40280	cpd:C00448;AT5G40280	type2
cpd:C00448	cpd:C00448;AT5G40280	type3
cpd:C00448;AT5G40280	cpd:C20120	type4
AT3G59380	cpd:C20120;AT3G59380	type2
cpd:C20120	cpd:C20120;AT3G59380	type3
cpd:C20120;AT3G59380	cpd:C00448	type4
AT5G40280	cpd:C20120;AT5G40280	type2
cpd:C20120	cpd:C20120;AT5G40280	type3
cpd:C20120;AT5G40280	cpd:C00448	type4
AT4G01320	cpd:C20120;AT4G01320	type2
cpd:C20120	cpd:C20120;AT4G01320	type3
cpd:C20120;AT4G01320	cpd:C04506	type4
AT4G01320	cpd:C04506;AT4G01320	type2
cpd:C04506	cpd:C04506;AT4G01320	type3
cpd:C04506;AT4G01320	cpd:C20120	type4
AT5G08335	cpd:C04506;AT5G08335	type2
cpd:C04506	cpd:C04506;AT5G08335	type3
cpd:C04506;AT5G08335	cpd:C04748	type4
AT5G23320	cpd:C04506;AT5G23320	type2
cpd:C04506	cpd:C04506;AT5G23320	type3
cpd:C04506;AT5G23320	cpd:C04748	type4
AT5G63910	cpd:C19691;AT5G63910	type2
cpd:C19691	cpd:C19691;AT5G63910	type3
cpd:C19691;AT5G63910	cpd:C03461	type4
AT5G63910	cpd:C03461;AT5G63910	type2
cpd:C03461	cpd:C03461;AT5G63910	type3
cpd:C03461;AT5G63910	cpd:C19691	type4
AT5G58560	cpd:C01126;AT5G58560	type2
cpd:C01126	cpd:C01126;AT5G58560	type3
cpd:C01126;AT5G58560	cpd:C20121	type4
AT5G58560	cpd:C20121;AT5G58560	type2
cpd:C20121	cpd:C20121;AT5G58560	type3
cpd:C20121;AT5G58560	cpd:C01126	type4
AT1G26640	cpd:C20345;AT1G26640	type2
cpd:C20345	cpd:C20345;AT1G26640	type3
cpd:C20345;AT1G26640	cpd:C00129	type4
AT1G26640	cpd:C00129;AT1G26640	type2
cpd:C00129	cpd:C00129;AT1G26640	type3
cpd:C00129;AT1G26640	cpd:C20345	type4
AT5G60600	cpd:C11453;AT5G60600	type2
cpd:C11453	cpd:C11453;AT5G60600	type3
cpd:C11453;AT5G60600	cpd:C11811	type4
AT5G60600	cpd:C11811;AT5G60600	type2
cpd:C11811	cpd:C11811;AT5G60600	type3
cpd:C11811;AT5G60600	cpd:C11453	type4
AT4G33360	cpd:C01126;AT4G33360	type2
cpd:C01126	cpd:C01126;AT4G33360	type3
cpd:C01126;AT4G33360	cpd:C03461	type4
AT4G33360	cpd:C03461;AT4G33360	type2
cpd:C03461	cpd:C03461;AT4G33360	type3
cpd:C03461;AT4G33360	cpd:C01126	type4
AT1G74000	cpd:C00398;cpd:C01852;AT1G74000	type2
cpd:C00398	cpd:C00398;cpd:C01852;AT1G74000	type3
cpd:C01852	cpd:C00398;cpd:C01852;AT1G74000	type3
cpd:C00398;cpd:C01852;AT1G74000	cpd:C03470	type4
AT1G74010	cpd:C00398;cpd:C01852;AT1G74010	type2
cpd:C00398	cpd:C00398;cpd:C01852;AT1G74010	type3
cpd:C01852	cpd:C00398;cpd:C01852;AT1G74010	type3
cpd:C00398;cpd:C01852;AT1G74010	cpd:C03470	type4
AT1G74020	cpd:C00398;cpd:C01852;AT1G74020	type2
cpd:C00398	cpd:C00398;cpd:C01852;AT1G74020	type3
cpd:C01852	cpd:C00398;cpd:C01852;AT1G74020	type3
cpd:C00398;cpd:C01852;AT1G74020	cpd:C03470	type4
AT1G74000	cpd:C03470;AT1G74000	type2
cpd:C03470	cpd:C03470;AT1G74000	type3
cpd:C03470;AT1G74000	cpd:C00398	type4
AT1G74010	cpd:C03470;AT1G74010	type2
cpd:C03470	cpd:C03470;AT1G74010	type3
cpd:C03470;AT1G74010	cpd:C00398	type4
AT1G74020	cpd:C03470;AT1G74020	type2
cpd:C03470	cpd:C03470;AT1G74020	type3
cpd:C03470;AT1G74020	cpd:C00398	type4
AT1G74000	cpd:C03470;AT1G74000	type2
cpd:C03470	cpd:C03470;AT1G74000	type3
cpd:C03470;AT1G74000	cpd:C00398	type4
cpd:C03470;AT1G74000	cpd:C01852	type4
AT1G74010	cpd:C03470;AT1G74010	type2
cpd:C03470	cpd:C03470;AT1G74010	type3
cpd:C03470;AT1G74010	cpd:C00398	type4
cpd:C03470;AT1G74010	cpd:C01852	type4
AT1G74020	cpd:C03470;AT1G74020	type2
cpd:C03470	cpd:C03470;AT1G74020	type3
cpd:C03470;AT1G74020	cpd:C00398	type4
cpd:C03470;AT1G74020	cpd:C01852	type4
AT1G74000	cpd:C00398;AT1G74000	type2
cpd:C00398	cpd:C00398;AT1G74000	type3
cpd:C00398;AT1G74000	cpd:C03470	type4
AT1G74010	cpd:C00398;AT1G74010	type2
cpd:C00398	cpd:C00398;AT1G74010	type3
cpd:C00398;AT1G74010	cpd:C03470	type4
AT1G74020	cpd:C00398;AT1G74020	type2
cpd:C00398	cpd:C00398;AT1G74020	type3
cpd:C00398;AT1G74020	cpd:C03470	type4
AT2G24190	cpd:C00843;AT2G24190	type2
cpd:C00843	cpd:C00843;AT2G24190	type3
cpd:C00843;AT2G24190	cpd:C00553	type4
AT3G61220	cpd:C00843;AT3G61220	type2
cpd:C00843	cpd:C00843;AT3G61220	type3
cpd:C00843;AT3G61220	cpd:C00553	type4
AT2G24190	cpd:C00553;AT2G24190	type2
cpd:C00553	cpd:C00553;AT2G24190	type3
cpd:C00553;AT2G24190	cpd:C00843	type4
AT3G61220	cpd:C00553;AT3G61220	type2
cpd:C00553	cpd:C00553;AT3G61220	type3
cpd:C00553;AT3G61220	cpd:C00843	type4
AT2G24210	cpd:C00341;AT2G24210	type2
cpd:C00341	cpd:C00341;AT2G24210	type3
cpd:C00341;AT2G24210	cpd:C06074	type4
AT3G25810	cpd:C00341;AT3G25810	type2
cpd:C00341	cpd:C00341;AT3G25810	type3
cpd:C00341;AT3G25810	cpd:C06074	type4
AT2G24210	cpd:C06074;AT2G24210	type2
cpd:C06074	cpd:C06074;AT2G24210	type3
cpd:C06074;AT2G24210	cpd:C00341	type4
AT3G25810	cpd:C06074;AT3G25810	type2
cpd:C06074	cpd:C06074;AT3G25810	type3
cpd:C06074;AT3G25810	cpd:C00341	type4
AT3G25820	cpd:C00341;AT3G25820	type2
cpd:C00341	cpd:C00341;AT3G25820	type3
cpd:C00341;AT3G25820	cpd:C11393	type4
AT3G25830	cpd:C00341;AT3G25830	type2
cpd:C00341	cpd:C00341;AT3G25830	type3
cpd:C00341;AT3G25830	cpd:C11393	type4
AT3G25820	cpd:C11393;AT3G25820	type2
cpd:C11393	cpd:C11393;AT3G25820	type3
cpd:C11393;AT3G25820	cpd:C00341	type4
AT3G25830	cpd:C11393;AT3G25830	type2
cpd:C11393	cpd:C11393;AT3G25830	type3
cpd:C11393;AT3G25830	cpd:C00341	type4
AT3G25820	cpd:C11393;AT3G25820	type2
cpd:C11393	cpd:C11393;AT3G25820	type3
cpd:C11393;AT3G25820	cpd:C09844	type4
AT3G25830	cpd:C11393;AT3G25830	type2
cpd:C11393	cpd:C11393;AT3G25830	type3
cpd:C11393;AT3G25830	cpd:C09844	type4
AT3G25820	cpd:C09844;AT3G25820	type2
cpd:C09844	cpd:C09844;AT3G25820	type3
cpd:C09844;AT3G25820	cpd:C11393	type4
AT3G25830	cpd:C09844;AT3G25830	type2
cpd:C09844	cpd:C09844;AT3G25830	type3
cpd:C09844;AT3G25830	cpd:C11393	type4
AT1G61680	cpd:C00341;AT1G61680	type2
cpd:C00341	cpd:C00341;AT1G61680	type3
cpd:C00341;AT1G61680	cpd:C11389	type4
AT1G61680	cpd:C11389;AT1G61680	type2
cpd:C11389	cpd:C11389;AT1G61680	type3
cpd:C11389;AT1G61680	cpd:C00341	type4
AT3G06860	cpd:C11945;AT3G06860	type2
cpd:C11945	cpd:C11945;AT3G06860	type3
cpd:C11945;AT3G06860	cpd:C11947	type4
AT4G16210	cpd:C11945;AT4G16210	type2
cpd:C11945	cpd:C11945;AT4G16210	type3
cpd:C11945;AT4G16210	cpd:C11947	type4
AT4G29010	cpd:C11945;AT4G29010	type2
cpd:C11945	cpd:C11945;AT4G29010	type3
cpd:C11945;AT4G29010	cpd:C11947	type4
AT3G06860	cpd:C11946;AT3G06860	type2
cpd:C11946	cpd:C11946;AT3G06860	type3
cpd:C11946;AT3G06860	cpd:C11947	type4
AT4G16210	cpd:C11946;AT4G16210	type2
cpd:C11946	cpd:C11946;AT4G16210	type3
cpd:C11946;AT4G16210	cpd:C11947	type4
AT4G29010	cpd:C11946;AT4G29010	type2
cpd:C11946	cpd:C11946;AT4G29010	type3
cpd:C11946;AT4G29010	cpd:C11947	type4
AT1G23800	cpd:C02576;AT1G23800	type2
cpd:C02576	cpd:C02576;AT1G23800	type3
cpd:C02576;AT1G23800	cpd:C11924	type4
AT1G44170	cpd:C02576;AT1G44170	type2
cpd:C02576	cpd:C02576;AT1G44170	type3
cpd:C02576;AT1G44170	cpd:C11924	type4
AT1G54100	cpd:C02576;AT1G54100	type2
cpd:C02576	cpd:C02576;AT1G54100	type3
cpd:C02576;AT1G54100	cpd:C11924	type4
AT3G48000	cpd:C02576;AT3G48000	type2
cpd:C02576	cpd:C02576;AT3G48000	type3
cpd:C02576;AT3G48000	cpd:C11924	type4
AT4G34240	cpd:C02576;AT4G34240	type2
cpd:C02576	cpd:C02576;AT4G34240	type3
cpd:C02576;AT4G34240	cpd:C11924	type4
AT4G36250	cpd:C02576;AT4G36250	type2
cpd:C02576	cpd:C02576;AT4G36250	type3
cpd:C02576;AT4G36250	cpd:C11924	type4
AT1G02400	cpd:C02035;AT1G02400	type2
cpd:C02035	cpd:C02035;AT1G02400	type3
cpd:C02035;AT1G02400	cpd:C06096	type4
AT1G30040	cpd:C02035;AT1G30040	type2
cpd:C02035	cpd:C02035;AT1G30040	type3
cpd:C02035;AT1G30040	cpd:C06096	type4
AT1G47990	cpd:C02035;AT1G47990	type2
cpd:C02035	cpd:C02035;AT1G47990	type3
cpd:C02035;AT1G47990	cpd:C06096	type4
AT1G78440	cpd:C02035;AT1G78440	type2
cpd:C02035	cpd:C02035;AT1G78440	type3
cpd:C02035;AT1G78440	cpd:C06096	type4
AT2G34555	cpd:C02035;AT2G34555	type2
cpd:C02035	cpd:C02035;AT2G34555	type3
cpd:C02035;AT2G34555	cpd:C06096	type4
AT1G02400	cpd:C03579;AT1G02400	type2
cpd:C03579	cpd:C03579;AT1G02400	type3
cpd:C03579;AT1G02400	cpd:C11870	type4
AT1G30040	cpd:C03579;AT1G30040	type2
cpd:C03579	cpd:C03579;AT1G30040	type3
cpd:C03579;AT1G30040	cpd:C11870	type4
AT1G47990	cpd:C03579;AT1G47990	type2
cpd:C03579	cpd:C03579;AT1G47990	type3
cpd:C03579;AT1G47990	cpd:C11870	type4
AT1G78440	cpd:C03579;AT1G78440	type2
cpd:C03579	cpd:C03579;AT1G78440	type3
cpd:C03579;AT1G78440	cpd:C11870	type4
AT2G34555	cpd:C03579;AT2G34555	type2
cpd:C03579	cpd:C03579;AT2G34555	type3
cpd:C03579;AT2G34555	cpd:C11870	type4
AT1G02400	cpd:C00859;AT1G02400	type2
cpd:C00859	cpd:C00859;AT1G02400	type3
cpd:C00859;AT1G02400	cpd:C03579	type4
AT1G30040	cpd:C00859;AT1G30040	type2
cpd:C00859	cpd:C00859;AT1G30040	type3
cpd:C00859;AT1G30040	cpd:C03579	type4
AT1G47990	cpd:C00859;AT1G47990	type2
cpd:C00859	cpd:C00859;AT1G47990	type3
cpd:C00859;AT1G47990	cpd:C03579	type4
AT1G78440	cpd:C00859;AT1G78440	type2
cpd:C00859	cpd:C00859;AT1G78440	type3
cpd:C00859;AT1G78440	cpd:C03579	type4
AT2G34555	cpd:C00859;AT2G34555	type2
cpd:C00859	cpd:C00859;AT2G34555	type3
cpd:C00859;AT2G34555	cpd:C03579	type4
AT1G15550	cpd:C02035;AT1G15550	type2
cpd:C02035	cpd:C02035;AT1G15550	type3
cpd:C02035;AT1G15550	cpd:C00859	type4
AT1G80330	cpd:C02035;AT1G80330	type2
cpd:C02035	cpd:C02035;AT1G80330	type3
cpd:C02035;AT1G80330	cpd:C00859	type4
AT1G80340	cpd:C02035;AT1G80340	type2
cpd:C02035	cpd:C02035;AT1G80340	type3
cpd:C02035;AT1G80340	cpd:C00859	type4
AT4G21690	cpd:C02035;AT4G21690	type2
cpd:C02035	cpd:C02035;AT4G21690	type3
cpd:C02035;AT4G21690	cpd:C00859	type4
AT1G15550	cpd:C00859;AT1G15550	type2
cpd:C00859	cpd:C00859;AT1G15550	type3
cpd:C00859;AT1G15550	cpd:C02035	type4
AT1G80330	cpd:C00859;AT1G80330	type2
cpd:C00859	cpd:C00859;AT1G80330	type3
cpd:C00859;AT1G80330	cpd:C02035	type4
AT1G80340	cpd:C00859;AT1G80340	type2
cpd:C00859	cpd:C00859;AT1G80340	type3
cpd:C00859;AT1G80340	cpd:C02035	type4
AT4G21690	cpd:C00859;AT4G21690	type2
cpd:C00859	cpd:C00859;AT4G21690	type3
cpd:C00859;AT4G21690	cpd:C02035	type4
AT1G02400	cpd:C11865;AT1G02400	type2
cpd:C11865	cpd:C11865;AT1G02400	type3
cpd:C11865;AT1G02400	cpd:C11854	type4
AT1G30040	cpd:C11865;AT1G30040	type2
cpd:C11865	cpd:C11865;AT1G30040	type3
cpd:C11865;AT1G30040	cpd:C11854	type4
AT1G47990	cpd:C11865;AT1G47990	type2
cpd:C11865	cpd:C11865;AT1G47990	type3
cpd:C11865;AT1G47990	cpd:C11854	type4
AT1G78440	cpd:C11865;AT1G78440	type2
cpd:C11865	cpd:C11865;AT1G78440	type3
cpd:C11865;AT1G78440	cpd:C11854	type4
AT2G34555	cpd:C11865;AT2G34555	type2
cpd:C11865	cpd:C11865;AT2G34555	type3
cpd:C11865;AT2G34555	cpd:C11854	type4
AT1G02400	cpd:C11854;AT1G02400	type2
cpd:C11854	cpd:C11854;AT1G02400	type3
cpd:C11854;AT1G02400	cpd:C11865	type4
AT1G30040	cpd:C11854;AT1G30040	type2
cpd:C11854	cpd:C11854;AT1G30040	type3
cpd:C11854;AT1G30040	cpd:C11865	type4
AT1G47990	cpd:C11854;AT1G47990	type2
cpd:C11854	cpd:C11854;AT1G47990	type3
cpd:C11854;AT1G47990	cpd:C11865	type4
AT1G78440	cpd:C11854;AT1G78440	type2
cpd:C11854	cpd:C11854;AT1G78440	type3
cpd:C11854;AT1G78440	cpd:C11865	type4
AT2G34555	cpd:C11854;AT2G34555	type2
cpd:C11854	cpd:C11854;AT2G34555	type3
cpd:C11854;AT2G34555	cpd:C11865	type4
AT1G02400	cpd:C11863;AT1G02400	type2
cpd:C11863	cpd:C11863;AT1G02400	type3
cpd:C11863;AT1G02400	cpd:C11865	type4
AT1G30040	cpd:C11863;AT1G30040	type2
cpd:C11863	cpd:C11863;AT1G30040	type3
cpd:C11863;AT1G30040	cpd:C11865	type4
AT1G47990	cpd:C11863;AT1G47990	type2
cpd:C11863	cpd:C11863;AT1G47990	type3
cpd:C11863;AT1G47990	cpd:C11865	type4
AT1G78440	cpd:C11863;AT1G78440	type2
cpd:C11863	cpd:C11863;AT1G78440	type3
cpd:C11863;AT1G78440	cpd:C11865	type4
AT2G34555	cpd:C11863;AT2G34555	type2
cpd:C11863	cpd:C11863;AT2G34555	type3
cpd:C11863;AT2G34555	cpd:C11865	type4
AT1G02400	cpd:C11865;AT1G02400	type2
cpd:C11865	cpd:C11865;AT1G02400	type3
cpd:C11865;AT1G02400	cpd:C11863	type4
AT1G30040	cpd:C11865;AT1G30040	type2
cpd:C11865	cpd:C11865;AT1G30040	type3
cpd:C11865;AT1G30040	cpd:C11863	type4
AT1G47990	cpd:C11865;AT1G47990	type2
cpd:C11865	cpd:C11865;AT1G47990	type3
cpd:C11865;AT1G47990	cpd:C11863	type4
AT1G78440	cpd:C11865;AT1G78440	type2
cpd:C11865	cpd:C11865;AT1G78440	type3
cpd:C11865;AT1G78440	cpd:C11863	type4
AT2G34555	cpd:C11865;AT2G34555	type2
cpd:C11865	cpd:C11865;AT2G34555	type3
cpd:C11865;AT2G34555	cpd:C11863	type4
AT1G02400	cpd:C06096;AT1G02400	type2
cpd:C06096	cpd:C06096;AT1G02400	type3
cpd:C06096;AT1G02400	cpd:C11855	type4
AT1G30040	cpd:C06096;AT1G30040	type2
cpd:C06096	cpd:C06096;AT1G30040	type3
cpd:C06096;AT1G30040	cpd:C11855	type4
AT1G47990	cpd:C06096;AT1G47990	type2
cpd:C06096	cpd:C06096;AT1G47990	type3
cpd:C06096;AT1G47990	cpd:C11855	type4
AT1G78440	cpd:C06096;AT1G78440	type2
cpd:C06096	cpd:C06096;AT1G78440	type3
cpd:C06096;AT1G78440	cpd:C11855	type4
AT2G34555	cpd:C06096;AT2G34555	type2
cpd:C06096	cpd:C06096;AT2G34555	type3
cpd:C06096;AT2G34555	cpd:C11855	type4
AT1G44090	cpd:C02034;AT1G44090	type2
cpd:C02034	cpd:C02034;AT1G44090	type3
cpd:C02034;AT1G44090	cpd:C02035	type4
